Word,Form,Rank
打算的,ださんてき,10057
新人,しんじん,10057
女子高生,じょしこうせい,10057
暑さ,あつさ,10057
習性,しゅうせい,10057
着物,きもの,10057
生身,なまみ,10057
カラー,カラー,10057
呼び捨てにする,よびすてにする,10057
茶色い,ちゃいろい,10057
ぶち,ぶち,10057
心を読む,こころをよむ,10057
ぜんぶ,ぜんぶ,10057
気にしないで,きにしないで,10057
行動に移る,こうどうにうつる,10057
ではなさそう,ではなさそう,10057
住居,じゅうきょ,10057
使い物,つかいもの,10057
道に迷う,みちにまよう,10057
対象外,たいしょうがい,10057
名を連ねる,なをつらねる,10057
粉々になる,こなごなになる,10057
心の奥,こころのおく,10057
授業を受ける,じゅぎょうをうける,10057
気が合う,きがあう,10057
冷静になる,れいせいになる,10057
直る,なおる,10057
ケー,ケー,10057
どこにでも,どこにでも,10057
御用,ごよう,10057
言い草,いいぐさ,10057
でござる,でござる,10057
昼飯,ひるめし,10057
索敵,さくてき,10057
てめぇ,てめぇ,10138
お嬢さん,おじょうさん,10139
結婚式,けっこんしき,10139
霞む,かすむ,10139
検問,けんもん,10139
にゃん,にゃん,10139
依然,いぜん,10139
斬,ざん,10139
頭を垂れる,こうべをたれる,10139
挑戦者,ちょうせんしゃ,10139
指を鳴らす,ゆびをならす,10139
弁明,べんめい,10139
内乱,ないらん,10139
聞き慣れた,ききなれた,10139
非戦闘員,ひせんとういん,10139
差し伸べる,さしのべる,10139
出て来る,でてくる,10139
叩き落とす,たたきおとす,10139
御座います,ございます,10139
瓜二つ,うりふたつ,10139
次代,じだい,10139
迂回,うかい,10139
戦闘能力,せんとうのうりょく,10139
闘技場,とうぎじょう,10139
駆けつける,かけつける,10139
成就,じょうじゅ,10139
小指,こゆび,10139
突き上げる,つきあげる,10139
姉ちゃん,ねえちゃん,10139
あああ,あああ,10139
山脈,さんみゃく,10139
重傷,じゅうしょう,10169
踏ん張る,ふんばる,10169
復元,ふくげん,10169
内政,ないせい,10169
報復,ほうふく,10169
無能,むのう,10169
枯渇,こかつ,10169
読み書き,よみかき,10169
執念,しゅうねん,10169
無念,むねん,10169
粛清,しゅくせい,10169
ばら撒く,ばらまく,10169
付き従う,つきしたがう,10169
高み,たかみ,10169
広範囲,こうはんい,10169
騒動,そうどう,10169
満身創痍,まんしんそうい,10169
古,いにしえ,10169
端っこ,はしっこ,10169
結論を出す,けつろんをだす,10169
疑問符,ぎもんふ,10169
捕食者,ほしょくしゃ,10169
垣間,かきま,10169
というのに,というのに,10169
周回,しゅうかい,10169
じりじり,じりじり,10169
達者,たっしゃ,10169
開閉,かいへい,10169
偵察,ていさつ,10169
為す術,なすすべ,10169
ブル,ブル,10169
生命力,せいめいりょく,10169
帰って来る,かえってくる,10169
はじめて,はじめて,10202
ねじ伏せる,ねじふせる,10202
静止,せいし,10202
面識,めんしき,10202
心,しん,10202
オール,オール,10202
行商,ぎょうしょう,10202
くすくす,くすくす,10202
知性,ちせい,10202
一年間,いちねんかん,10202
欠く,かく,10202
血が流れる,ちがながれる,10202
単体,たんたい,10202
蝶,ちょう,10202
稽古,けいこ,10202
気取る,きどる,10202
噴出,ふんしゅつ,10202
ファンタジー,ファンタジー,10202
癒える,いえる,10202
もぎ取る,もぎとる,10202
棍棒,こんぼう,10202
戻って来る,もどってくる,10202
撒き散らす,まきちらす,10202
あんな風に,あんなふうに,10202
助け出す,たすけだす,10202
優位,ゆうい,10202
混じり合う,まじりあう,10202
暴力的,ぼうりょくてき,10202
願望,がんぼう,10230
対極,たいきょく,10230
先手を打つ,せんてをうつ,10230
わけがわからない,わけがわからない,10230
拷問,ごうもん,10230
骨折,こっせつ,10230
顔を赤らめる,かおをあからめる,10230
取り扱う,とりあつかう,10230
チビ,チビ,10230
消え失せる,きえうせる,10230
試しに,ためしに,10230
後味,あとあじ,10230
奪い合い,うばいあい,10230
経験を積む,けいけんをつむ,10230
マス,マス,10230
無機質,むきしつ,10230
のけぞる,のけぞる,10230
行く末,ゆくすえ,10230
疫病,えきびょう,10230
行程,こうてい,10230
厳か,おごそか,10230
一回転,いっかいてん,10230
古来,こらい,10230
止む,やむ,10230
お小遣い,おこづかい,10230
道すがら,みちすがら,10230
ブー,ブー,10230
話し出す,はなしだす,10230
住まう,すまう,10230
学校生活,がっこうせいかつ,10230
小石,こいし,10230
そんで,そんで,10230
君ら,きみら,10230
正確に言えば,せいかくにいえば,10230
覇者,はしゃ,10230
聴覚,ちょうかく,10230
性質が悪い,たちがわるい,10230
地雷,じらい,10230
世話を焼く,せわをやく,10230
大笑い,おおわらい,10230
追,さこ,10230
それはさておき,それはさておき,10230
お弁当,おべんとう,10230
占領,せんりょう,10230
意味不明,いみふめい,10230
戦線,せんせん,10230
おちる,おちる,10230
くれてやる,くれてやる,10230
残り少ない,のこりすくない,10230
朝ごはん,あさごはん,10230
自尊心,じそんしん,10230
お膳立て,おぜんだて,10230
おうおう,おうおう,10230
にらめっこ,にらめっこ,10230
いまいち,いまいち,10230
正,せい,10230
問題点,もんだいてん,10230
どうしたん,どうしたん,10230
書棚,しょだな,10230
健康的,けんこうてき,10230
利害,りがい,10230
高笑い,たかわらい,10230
職場,しょくば,10230
力技,ちからわざ,10230
欲,よく,10230
身震い,みぶるい,10230
良し,よし,10230
小娘,こむすめ,10230
ぶち壊す,ぶちこわす,10230
用紙,ようし,10230
どいつもこいつも,どいつもこいつも,10230
時間目,じかんめ,10230
息絶える,いきたえる,10230
重厚,じゅうこう,10230
時間の無駄,じかんのむだ,10230
気難しい,きむずかしい,10230
崇拝,すうはい,10230
騒ぎ出す,さわぎだす,10230
空を切る,くうをきる,10230
ぺ,ぺ,10230
間に入る,あいだにはいる,10230
乖離,かいり,10230
群れる,むれる,10230
戦闘態勢,せんとうたいせい,10230
アバウト,アバウト,10230
科学,かがく,10230
ミルク,ミルク,10230
マップ,マップ,10230
ポテト,ポテト,10230
身元,みもと,10230
大技,おおわざ,10230
目をつける,めをつける,10230
有り余る,ありあまる,10230
ストック,ストック,10230
お陰,おかげ,10230
バリア,バリア,10230
忍者,にんじゃ,10230
高め,たかめ,10230
お供,おとも,10230
わかりきる,わかりきる,10230
取り柄,とりえ,10230
慌てふためく,あわてふためく,10230
シリーズ,シリーズ,10230
例える,たとえる,10230
生き様,いきざま,10230
盛り付ける,もりつける,10230
粘土,ねんど,10230
馬乗り,うまのり,10230
おろか,おろか,10230
ことし,ことし,10230
ミミズ,ミミズ,10230
まばたき,まばたき,10230
会社,かいしゃ,10230
人選,じんせん,10230
じゃが,じゃが,10230
筋力,きんりょく,10230
蓋を開ける,ふたをあける,10230
理由をつける,りゆうをつける,10230
つかう,つかう,10230
はじめまして,はじめまして,10230
供給,きょうきゅう,10230
近況,きんきょう,10230
飛び上がる,とびあがる,10230
お待たせしました,おまたせしました,10230
靴下,くつした,10230
どうしたらいい,どうしたらいい,10230
緩和,かんわ,10230
監督,かんとく,10230
巻き戻す,まきもどす,10230
合い,あい,10230
近隣,きんりん,10230
暦,こよみ,10230
気概,きがい,10364
逸話,いつわ,10364
包囲,ほうい,10364
子孫,しそん,10364
少数,しょうすう,10364
証言,しょうげん,10364
庇護,ひご,10364
悪口,わるぐち,10364
励む,はげむ,10364
同郷,どうきょう,10364
熱線,ねっせん,10364
よける,よける,10364
負け惜しみ,まけおしみ,10364
脱力,だつりょく,10364
美,び,10364
つながる,つながる,10364
ごっそり,ごっそり,10364
俯瞰,ふかん,10364
叱責,しっせき,10364
フォルト,フォルト,10364
一安心,ひとあんしん,10364
洗練された,せんれんされた,10364
丁度いい,ちょうどいい,10364
義手,ぎしゅ,10364
声を張り上げる,こえをはりあげる,10364
司る,つかさどる,10364
さらなる,さらなる,10364
みみ,みみ,10391
ベア,ベア,10391
一流,いちりゅう,10393
改変,かいへん,10393
気丈,きじょう,10393
紋様,もんよう,10393
立ち塞がる,たちふさがる,10393
高級,こうきゅう,10393
刺突,しとつ,10393
所持,しょじ,10393
刈り取る,かりとる,10393
怠る,おこたる,10393
縋りつく,すがりつく,10393
色,しょく,10393
捻じ曲げる,ねじまげる,10393
ヒーリング,ヒーリング,10393
乱,らん,10393
命運,めいうん,10393
死に,しに,10393
激戦,げきせん,10393
癒し,いやし,10393
撤回,てっかい,10393
裏付ける,うらづける,10393
這いずる,はいずる,10393
叱咤,しった,10393
ここら,ここら,10393
残滓,ざんし,10393
大男,おおおとこ,10393
誰しも,だれしも,10393
吹き荒れる,ふきあれる,10393
爆炎,ばくえん,10393
投擲,とうてき,10393
血の気,ちのけ,10393
最優先,さいゆうせん,10393
勝機,しょうき,10393
ワタシ,ワタシ,10426
墓,はか,10427
一変,いっぺん,10427
さておき,さておき,10427
意識を失う,いしきをうしなう,10427
悪寒,おかん,10427
分が悪い,ぶがわるい,10427
しかねない,しかねない,10427
３つ,みっつ,10427
顧みる,かえりみる,10427
佇まい,たたずまい,10427
正常,せいじょう,10427
幸いにも,さいわいにも,10427
ウィンク,ウィンク,10427
詰め所,つめしょ,10427
懲罰,ちょうばつ,10427
まんま,まんま,10427
店内,てんない,10427
鈍感,どんかん,10427
誠意,せいい,10427
兵隊,へいたい,10427
揺さぶる,ゆさぶる,10427
劣勢,れっせい,10427
腕前,うでまえ,10427
愛想,あいそ,10427
ちゃう,ちゃう,10427
恩義,おんぎ,10427
木材,もくざい,10427
催促,さいそく,10427
素顔,すがお,10427
出鱈目,でたらめ,10427
そいつら,そいつら,10427
暗殺者,あんさつしゃ,10427
継承,けいしょう,10427
祖母,そぼ,10427
必ずや,かならずや,10427
泣き叫ぶ,なきさけぶ,10427
就く,つく,10427
読み解く,よみとく,10427
差し向ける,さしむける,10427
分断,ぶんだん,10427
あっし,あっし,10427
牢,ろう,10427
マイナス,マイナス,10427
白紙,はくし,10427
みな,みな,10471
満腹,まんぷく,10471
項目,こうもく,10471
具材,ぐざい,10471
コンセプト,コンセプト,10471
総合的,そうごうてき,10471
飛躍,ひやく,10471
風船,ふうせん,10471
四年,よねん,10471
周,しゅう,10471
暖かさ,あたたかさ,10471
真っ白,まっしろ,10471
世界が広がる,せかいがひろがる,10471
磨る,する,10471
かかってこい,かかってこい,10471
歯止め,はどめ,10486
ものを言う,ものをいう,10486
順位,じゅんい,10486
深み,ふかみ,10486
水筒,すいとう,10486
精査,せいさ,10486
ては,ては,10486
設計,せっけい,10486
先を行く,さきをいく,10486
完成形,かんせいけい,10486
やせる,やせる,10486
戦死,せんし,10486
今までにない,いままでにない,10486
膝立ち,ひざだち,10486
存続,そんぞく,10486
適正,てきせい,10486
撮影,さつえい,10486
購買,こうばい,10486
結成,けっせい,10486
株,かぶ,10486
警察,けいさつ,10486
雨粒,あまつぶ,10486
ぬるま湯,ぬるまゆ,10486
透ける,すける,10486
減らず口,へらずぐち,10486
無愛想,ぶあいそう,10486
補填,ほてん,10486
世間話,せけんばなし,10486
内蔵,ないぞう,10486
目潰し,めつぶし,10486
決定権,けっていけん,10486
阿鼻叫喚,あびきょうかん,10486
破,は,10486
不測の事態,ふそくのじたい,10486
ジャンプ,ジャンプ,10486
ムード,ムード,10486
飴,あめ,10486
異国,いこく,10486
しがらみ,しがらみ,10486
熱する,ねっする,10486
代わりになる,かわりになる,10486
不動,ふどう,10486
反旗を翻す,はんきをひるがえす,10486
ぱ,ぱ,10486
計画を立てる,けいかくをたてる,10486
粒,つぶ,10486
ぷ,うら,10486
長すぎる,ながすぎる,10486
とやかく言う,とやかくいう,10486
息を潜める,いきをひそめる,10486
ぬ,ぬ,10486
ぬるい,ぬるい,10486
付いてる,ついてる,10486
労う,ねぎらう,10486
眼鏡,メガネ,10486
一日目,いちにちめ,10486
困ったこと,こまったこと,10486
注釈,ちゅうしゃく,10486
あさ,あさ,10486
じゃれ合う,じゃれあう,10486
引かれる,ひかれる,10486
一色,いっしょく,10486
浮き上がる,うきあがる,10486
保身,ほしん,10486
冒す,おかす,10486
面目,めんぼく,10486
鼻の頭,はなのあたま,10486
抜け殻,ぬけがら,10486
あちらこちら,あちらこちら,10486
褒め言葉,ほめことば,10486
建つ,たつ,10486
彩り,いろどり,10486
似つかわしい,につかわしい,10486
ごとく,ごとく,10486
申し付ける,もうしつける,10486
お手本,おてほん,10486
すかさず,すかさず,10486
やしない,やしない,10486
夜遅く,よるおそく,10486
一ヶ所,いっかしょ,10566
押さえ込む,おさえこむ,10566
オッケー,オッケー,10566
はり,はり,10566
一際,ひときわ,10566
学園祭,がくえんさい,10566
これまでに,これまでに,10566
蹴散らす,けちらす,10566
聞く耳を持つ,きくみみをもつ,10566
居所,いどころ,10566
一面,いちめん,10566
凌駕,りょうが,10566
指揮権,しきけん,10566
性根,しょうこん,10566
悪臭,あくしゅう,10566
意味深,いみしん,10566
実物,じつぶつ,10566
髭,ひげ,10566
逆鱗に触れる,げきりんにふれる,10566
性欲,せいよく,10566
ククク,ククク,10566
光り輝く,ひかりかがやく,10566
側面,そくめん,10566
足手まとい,あしでまとい,10566
あと一歩,あといっぽ,10566
断定,だんてい,10566
天守閣,てんしゅかく,10566
宥める,なだめる,10566
銅貨,どうか,10566
凶行,きょうこう,10566
防壁,ぼうへき,10566
茨,いばら,10597
彼等,かれら,10598
ゴブリン,ゴブリン,10598
取り落とす,とりおとす,10600
お嬢,おじょう,10600
溜息をつく,ためいきをつく,10600
知れ渡る,しれわたる,10600
二の腕,にのうで,10600
レイア,レイア,10600
ウルフ,ウルフ,10600
引きこもり,ひきこもり,10600
甲斐,かい,10600
ちょっぴり,ちょっぴり,10600
倒れ伏す,たおれふす,10600
生まれながら,うまれながら,10600
憎々しい,にくにくしい,10600
同格,どうかく,10600
はためく,はためく,10600
伯爵,はくしゃく,10600
１枚,いちまい,10600
腹部,ふくぶ,10600
絶,ぜつ,10600
美形,びけい,10600
知覚,ちかく,10600
一身,いっしん,10600
スタンス,スタンス,10600
四本,よんほん,10600
ゆるむ,ゆるむ,10600
恐れがある,おそれがある,10600
合点,がてん,10600
高潔,こうけつ,10600
還元,かんげん,10600
手合い,てあい,10600
取りこぼす,とりこぼす,10600
職人,しょくにん,10600
爛々,らんらん,10600
足らず,たらず,10600
と考えられる,とかんがえられる,10600
魔族,まぞく,10600
彷徨う,さまよう,10600
為される,なされる,10600
車両,しゃりょう,10639
かっ,かっ,10639
振り,ふり,10639
クローゼット,クローゼット,10639
奇跡的,きせきてき,10639
旅する,たびする,10639
小馬鹿にする,こばかにする,10639
壁際,かべぎわ,10639
メル,メル,10639
次から次へと,つぎからつぎへと,10639
手の指,てのゆび,10639
雫,しずく,10639
僥倖,ぎょうこう,10639
支配下,しはいか,10639
華奢,きゃしゃ,10639
模索,もさく,10639
屈む,かがむ,10639
行なう,おこなう,10639
気合い,きあい,10639
ど真ん中,どまんなか,10639
このへん,このへん,10639
大層,たいそう,10639
躓く,つまずく,10639
連れて来る,つれてくる,10639
先送り,さきおくり,10639
土煙,つちけむり,10639
兵力,へいりょく,10639
南部,なんぶ,10639
引き入れる,ひきいれる,10639
紳士,しんし,10639
動じる,どうじる,10639
資質,ししつ,10639
敵う,かなう,10639
紫色,むらさきいろ,10639
十全,じゅうぜん,10639
真後ろ,まうしろ,10639
情景,じょうけい,10639
切れ長,きれなが,10639
泣き言,なきごと,10639
シチュー,シチュー,10639
虚無,きょむ,10639
苦笑い,にがわらい,10639
決死,けっし,10639
工夫,くふう,10639
あたい,あたい,10639
強み,つよみ,10639
事が出来る,ことができる,10685
ルナ,ルナ,10686
掻き消す,かきけす,10686
たしなめる,たしなめる,10686
うなじ,うなじ,10686
巻き起こる,まきおこる,10686
シン,シン,10686
ジャム,ジャム,10686
ヘルメット,ヘルメット,10686
悪さ,わるさ,10686
器官,きかん,10686
給仕,きゅうじ,10686
恐縮,きょうしゅく,10686
侍女,じじょ,10686
刃物,はもの,10686
悪巧み,わるだくみ,10686
甚大,じんだい,10686
大小,だいしょう,10686
致命,ちめい,10686
働きかける,はたらきかける,10686
豊満,ほうまん,10686
蔓延,まんえん,10686
空振り,からぶり,10686
連,れん,10686
命乞い,いのちごい,10686
悶える,もだえる,10686
ギフト,ギフト,10686
作法,さほう,10686
一年前,いちねんまえ,10686
慈しむ,いつくしむ,10686
次々に,つぎつぎに,10686
かざす,かざす,10686
うなる,うなる,10686
安堵感,あんどかん,10686
命を拾う,いのちをひろう,10686
ありとあらゆる,ありとあらゆる,10686
聖なる,せいなる,10686
達成感,たっせいかん,10686
間合い,まあい,10686
好き放題,すきほうだい,10686
姿形,すがたかたち,10686
ふいに,ふいに,10726
ようするに,ようするに,10727
ちぇ,ちぇ,10727
教え込む,おしえこむ,10727
無垢,むく,10727
バカにする,バカにする,10727
もぞもぞ,もぞもぞ,10727
誑かす,たぶらかす,10727
息を飲む,いきをのむ,10727
ガラ,ガラ,10727
お出かけ,おでかけ,10727
はずれる,はずれる,10727
頂戴,ちょうだい,10727
オモチャ,オモチャ,10727
じゃ無い,じゃない,10727
愛し合う,あいしあう,10727
し終える,しおえる,10727
大それた,だいそれた,10727
跳ね起きる,はねおきる,10727
向かい,むかい,10727
短め,みじかめ,10727
イコール,イコール,10727
コンプレックス,コンプレックス,10727
シンクロ,シンクロ,10727
レース,レース,10727
一大,いちだい,10727
甘え,あまえ,10727
香水,こうすい,10727
事業,じぎょう,10727
自動的,じどうてき,10727
就任,しゅうにん,10727
出没,しゅつぼつ,10727
申し子,もうしご,10727
人望,じんぼう,10727
随一,ずいいち,10727
数値,すうち,10727
赤ちゃん,あかちゃん,10727
第一歩,だいいっぽ,10727
題名,だいめい,10727
炭化,たんか,10727
敗者,はいしゃ,10727
不公平,ふこうへい,10727
不正,ふせい,10727
洗い流す,あらいながす,10727
毎晩,まいばん,10727
見境,みさかい,10727
伊達に,だてに,10727
おもむろに,おもむろに,10727
思い直す,おもいなおす,10727
眼中にない,がんちゅうにない,10727
ひれ伏す,ひれふす,10727
巣食う,すくう,10727
ふくらはぎ,ふくらはぎ,10727
いつもより,いつもより,10727
踊らされる,おどらされる,10727
心待ちにする,こころまちにする,10727
特筆すべき,とくひつすべき,10727
コンコン,コンコン,10727
見る間に,みるまに,10727
いい度胸,いいどきょう,10727
幸せにする,しあわせにする,10727
話題を振る,わだいをふる,10727
範囲外,はんいがい,10727
苦言を呈する,くげんをていする,10727
知るか,しるか,10727
規則正しい,きそくただしい,10727
紺色,こんいろ,10727
出始める,ではじめる,10727
然,ぜん,10727
仕切り直し,しきりなおし,10727
表舞台,おもてぶたい,10727
織り込み済み,おりこみずみ,10727
泣き虫,なきむし,10727
膜,まく,10727
愚問,ぐもん,10727
思いとどまる,おもいとどまる,10727
授業中,じゅぎょうちゅう,10727
脆弱,ぜいじゃく,10727
本質的,ほんしつてき,10727
不確定,ふかくてい,10727
強いて言えば,しいていえば,10727
支払い,しはらい,10727
思いで,おもいで,10727
直,じき,10727
侵略,しんりゃく,10727
非情,ひじょう,10811
ありうる,ありうる,10811
良い事,よいこと,10811
言われるがまま,いわれるがまま,10811
忠義,ちゅうぎ,10811
ター,ター,10811
正座,せいざ,10811
直近,ちょっきん,10811
絶つ,たつ,10811
前線,ぜんせん,10811
意思疎通,いしそつう,10811
判断力,はんだんりょく,10811
奥義,おうぎ,10811
危機感,ききかん,10811
統治,とうち,10811
握り潰す,にぎりつぶす,10811
妄言,もうげん,10811
明言,めいげん,10811
借金,しゃっきん,10811
パンケーキ,パンケーキ,10811
宣戦布告,せんせんふこく,10811
すっぽり,すっぽり,10811
我が国,わがくに,10811
怯え,おびえ,10811
工房,こうぼう,10811
三体,さんたい,10811
無き,なき,10811
レッド,レッド,10811
ちっと,ちっと,10811
譲歩,じょうほ,10811
指名,しめい,10811
検証,けんしょう,10811
聞き入れる,ききいれる,10811
想い人,おもいびと,10811
であれ,であれ,10811
焼き払う,やきはらう,10811
打破,だは,10811
造り,つくり,10811
会議室,かいぎしつ,10811
迫害,はくがい,10811
上達,じょうたつ,10811
手が届く,てがとどく,10811
ピエロ,ピエロ,10811
威容,いよう,10811
与する,くみする,10811
大の字,だいのじ,10811
凍てつく,いてつく,10811
続々,ぞくぞく,10811
氷結,ひょうけつ,10811
恐らく,おそらく,10860
ロウ,ロウ,10861
鼓舞,こぶ,10862
飛翔,ひしょう,10862
打ち抜く,うちぬく,10862
妾,わらわ,10862
良くも悪くも,よくもわるくも,10862
犠牲者,ぎせいしゃ,10862
こればかり,こればかり,10862
この様,このよう,10862
遠方,えんぽう,10862
結果的に,けっかてきに,10862
肉片,にくへん,10862
領民,りょうみん,10862
存外,ぞんがい,10862
さり,さり,10862
音もなく,おともなく,10862
主君,しゅくん,10862
女好き,おんなずき,10862
送り届ける,おくりとどける,10862
大柄,おおがら,10862
頑固,がんこ,10862
鼻水,はなみず,10862
波打つ,なみうつ,10862
おぶ,おぶ,10862
量産,りょうさん,10862
敬愛,けいあい,10862
痒い,かゆい,10862
胡乱,うろん,10862
１年,いちねん,10862
口内,こうない,10862
誤り,あやまり,10862
体つき,からだつき,10862
入り混じる,いりまじる,10862
思い上がる,おもいあがる,10862
癇癪,かんしゃく,10862
クソッタレ,クソッタレ,10862
鍛錬,たんれん,10862
振り抜く,ふりぬく,10862
おに,おに,10862
率先,そっせん,10862
はにかむ,はにかむ,10862
書き換える,かきかえる,10862
振り落とす,ふりおとす,10862
昏倒,こんとう,10862
おめえ,おめえ,10905
薄汚い,うすぎたない,10906
深夜,しんや,10906
空虚,くうきょ,10906
紫電,しでん,10906
尊大,そんだい,10906
かあ,かあ,10906
有り得る,ありえる,10906
瞳孔,どうこう,10906
異名,いみょう,10906
難儀,なんぎ,10906
救援,きゅうえん,10906
目尻,めじり,10906
腹心,ふくしん,10906
まあね,まあね,10906
楽勝,らくしょう,10906
小刻み,こきざみ,10906
バイン,バイン,10906
スッキリ,スッキリ,10906
やった,やった,10906
はめる,はめる,10906
派閥,はばつ,10906
お役目,おやくめ,10906
切り込む,きりこむ,10906
なんだったら,なんだったら,10906
ちらちら,ちらちら,10906
背く,そむく,10906
情け,なさけ,10906
明快,めいかい,10906
凡庸,ぼんよう,10906
木製,もくせい,10906
撃ち込む,うちこむ,10906
不可視,ふかし,10906
天上,てんじょう,10906
言いなりになる,いいなりになる,10906
何としても,なんとしても,10906
本性,ほんしょう,10906
繋ぎ止める,つなぎとめる,10906
２日,ふつか,10906
浅はか,あさはか,10906
自殺行為,じさつこうい,10906
唐揚げ,からあげ,10906
序列,じょれつ,10906
捕獲,ほかく,10906
益,えき,10906
格上,かくうえ,10906
文官,ぶんかん,10906
スライム,スライム,10952
ごず,ごず,10953
意見を言う,いけんをいう,10954
威,おどし,10954
連れ立つ,つれだつ,10954
心に誓う,こころにちかう,10954
窓ガラス,まどガラス,10954
ほころぶ,ほころぶ,10954
と書いてある,とかいてある,10954
うわー,うわー,10954
シミュレーション,シミュレーション,10954
寝息を立てる,ねいきをたてる,10954
ふやける,ふやける,10954
人前,ひとまえ,10954
言い渡す,いいわたす,10954
良い子,いいこ,10954
大怪我,おおけが,10954
鶏,にわとり,10954
お飾り,おかざり,10954
知らぬ間に,しらぬまに,10954
思うがまま,おもうがまま,10954
やりたい放題,やりたいほうだい,10954
部屋着,へやぎ,10954
氾濫,はんらん,10954
めし,めし,10954
殺傷力,さっしょうりょく,10954
話し込む,はなしこむ,10954
透けて見える,すけてみえる,10954
だん,だん,10954
探求,たんきゅう,10954
全速力,ぜんそくりょく,10954
戦利品,せんりひん,10954
専属,せんぞく,10954
乗り物,のりもの,10954
新学期,しんがっき,10954
円形,えんけい,10954
咲き乱れる,さきみだれる,10954
口止め,くちどめ,10954
幻惑,げんわく,10954
怒涛,どとう,10954
建国,けんこく,10954
迎合,げいごう,10954
記憶に新しい,きおくにあたらしい,10954
話し,はなし,10954
よれば,よれば,10954
ごもっとも,ごもっとも,10954
生,せい,10954
境界線,きょうかいせん,10954
幾分,いくぶん,10954
豆腐,とうふ,10954
ラノベ,ラノベ,10954
すやすや,すやすや,10954
マイク,マイク,10954
プログラム,プログラム,10954
ちょん,ちょん,10954
お子様,おこさま,10954
飽き足る,あきたる,10954
ノイズ,ノイズ,10954
空想,くうそう,10954
地震,じしん,10954
制作,せいさく,10954
昼前,ひるまえ,10954
歴史的,れきしてき,10954
登場人物,とうじょうじんぶつ,10954
隊列,たいれつ,10954
ご立派,ごりっぱ,10954
自制心,じせいしん,10954
びくん,びくん,10954
いつになったら,いつになったら,10954
ち,ち,10954
妥協点,だきょうてん,10954
ひびが入る,ひびがはいる,10954
予告,よこく,10954
何処か,どこか,10954
別問題,べつもんだい,10954
本望,ほんもう,10954
染み,しみ,10954
伝統,でんとう,10954
白旗,しらはた,10954
入力,にゅうりょく,10954
革,かわ,10954
仮面を被る,かめんをかぶる,10954
芝居がかる,しばいがかる,10954
いい加減にしろ,いいかげんにしろ,10954
貧乏,びんぼう,10954
不向き,ふむき,10954
不透明,ふとうめい,10954
不発,ふはつ,10954
細かいこと,こまかいこと,10954
投げ,なげ,10954
あとで,あとで,11042
衣類,いるい,11042
するがいい,するがいい,11042
揶揄,やゆ,11042
編成,へんせい,11042
はん,はん,11042
甘んじる,あまんじる,11042
物量,ぶつりょう,11042
もる,もる,11042
ちょいと,ちょいと,11042
必死になって,ひっしになって,11042
釣る,つる,11042
歯軋り,はぎしり,11042
何処,どこ,11042
骸骨,がいこつ,11042
片鱗,へんりん,11042
作用,さよう,11042
芋,いも,11042
ばかし,ばかし,11042
酷,こく,11042
不調,ふちょう,11042
殿下,でんか,11042
才,さい,11042
西側,にしがわ,11042
数多く,かずおおく,11042
手配,てはい,11042
混合,こんごう,11042
根幹,こんかん,11042
巧み,たくみ,11042
欠陥,けっかん,11042
ステータス,ステータス,11042
静けさ,しずけさ,11042
形,けい,11042
葬る,ほうむる,11042
切り開く,きりひらく,11042
請け負う,うけおう,11042
言い捨てる,いいすてる,11042
開け放つ,あけはなつ,11042
そういうことか,そういうことか,11042
氏,し,11042
作戦会議,さくせんかいぎ,11042
挽回,ばんかい,11042
鮮烈,せんれつ,11042
やす,やす,11042
接近戦,せっきんせん,11042
自惚れる,うぬぼれる,11042
渡り合う,わたりあう,11042
発覚,はっかく,11042
飛来,ひらい,11042
如実,にょじつ,11042
白黒,しろくろ,11042
概ね,おおむね,11042
独自,どくじ,11042
都,みやこ,11095
ぐだぐだ,ぐだぐだ,11096
裸になる,はだかになる,11096
夜が明ける,よがあける,11096
九十九,つくも,11096
陽炎,かげろう,11096
競争,きょうそう,11096
行,ぎょう,11096
黙殺,もくさつ,11096
落ち合う,おちあう,11096
コード,コード,11096
建設,けんせつ,11106
企てる,くわだてる,11106
いやはや,いやはや,11106
たなびく,たなびく,11106
大型,おおがた,11106
年寄り,としより,11106
蹴り上げる,けりあげる,11106
笑い話,わらいばなし,11106
立ち会う,たちあう,11106
別れ際,わかれぎわ,11106
憎しみ,にくしみ,11106
旅館,りょかん,11106
挑発的,ちょうはつてき,11106
判別,はんべつ,11106
万一,まんいち,11106
無造作,むぞうさ,11106
落とし穴,おとしあな,11106
さぞ,さぞ,11106
焼き付く,やきつく,11106
恫喝,どうかつ,11106
長髪,ちょうはつ,11106
退室,たいしつ,11106
子ら,こら,11106
美味い,うまい,11106
称える,たたえる,11106
ぶち抜く,ぶちぬく,11106
続行,ぞっこう,11106
怪力,かいりき,11106
因果,いんが,11106
接し方,せっしかた,11106
じわじわ,じわじわ,11106
緊迫感,きんぱくかん,11106
心が折れる,こころがおれる,11106
父上,ちちうえ,11106
燻る,くすぶる,11106
１０日,とおか,11106
不細工,ぶさいく,11106
いい顔,いいかお,11106
水を差す,みずをさす,11106
リル,リル,11145
ルームメイト,ルームメイト,11146
貌,かお,11147
撹乱,かくらん,11147
齟齬,そご,11147
時々,ときどき,11147
しぶとい,しぶとい,11147
蒼白,そうはく,11147
切羽詰まる,せっぱつまる,11147
トラ,トラ,11147
