word,hiragana,katakana,BCCWJ_SUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
発光,はっこう,ハッコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,3,1,2,2,2,2,2,2,3,3,1,1,2,2,2,3,2,2
ハンサム,ハンサム,ハンサム,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,2,2,2,3,4,1,2,1,1,3,2,2,2,1,4,4,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2
バッジ,バッジ,バッジ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,2,3,1,2,2,3,3,3,1,2,1,1,2,3,3,1,1,4,4,2,1,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,2
抜擢,ばってき,バッテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,1
振り払う,ふりはらう,フリハラウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,2,3,2,2,2,3,1,1,1,3,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,3,2,1,3,1,4,1,1,1
坊や,ぼうや,ボウヤ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,4,1,2,1,3,3,3,3,3,4,3,3,4,4,3,2,3,3,1,5,1,3,3,4,2,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,3,1,1,1
ミサオ,ミサオ,ミサオ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
呼び止める,よびとめる,ヨビトメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,3,2,2,3,2,2,2,3,1,1,1,2,1,3,2,2,1,2,1,2,2,2,1,2,2,2,2,3,2,1,3,1,4,1,2,1
輪切り,わぎり,ワギリ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2
欺く,あざむく,アザムク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,3,2,3,2,2,3,3,2,2,1,1,1,2,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,1,1,2
請け負う,うけおう,ウケオウ,2,2,2,3,3,4,4,3,3,2,3,3,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,3,2,3,2,1,2,2,1,1
ＦＸ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1
おっと,おっと,オット,2,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,5,5,2,2,5,5,4,4,5,4,4,3,4,5,4,3,4,4,4,4,3,5,4,4,5,3,3,2,3,3,2,3,3,3,3,4,5,3,3,4,3,4,5,3
各所,かくしょ,カクショ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,1,4,2,2,3,2,1,2
寡婦,かふ,カフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
毛糸,けいと,ケイト,2,2,2,2,3,4,3,3,3,3,2,2,2,2,3,1,2,3,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,3,2,3,3,3,4,3,3,3,2,2,1,1,2,1,2,1,1,2
秦,しん,シン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,1,3,4,4,3,4,2,2,2,2,3,3,3,2,2,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,2,2,3,4,2
地検,ちけん,チケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,5,3,2,3,3,3,2,1,2,1,1,2,1,2,1,1
繋ぎ,つなぎ,ツナギ,2,3,3,2,3,4,3,3,4,2,4,2,3,3,2,2,2,1,2,2,3,3,2,2,2,3,2,4,3,3,2,2,2,2,2,3,1,2,2,2,3,3,3,3,3,2,3,2,2,2,2,3,3,1,2,2,3,2,2,2
手取り,てどり,テドリ,2,2,1,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2
灯油,とうゆ,トウユ,2,3,4,3,3,4,3,4,3,2,4,2,2,3,3,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2
蕩ける,とろける,トロケル,2,2,1,3,3,4,3,3,3,3,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1,3,3,2,1,3,2,4,1,2,3
同定,どうてい,ドウテイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,4,4,1,4,5,3,4,4,4,2,1,1,1,1,1,1,2,1,1
任天,にんてん,ニンテン,2,2,2,2,3,4,3,3,3,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1
ねたばれ,ねたばれ,ネタバレ,2,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1
ぴあ,ぴあ,ピア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1
ピーナッツ,ピーナッツ,ピーナッツ,2,3,3,3,3,4,3,3,3,3,4,2,3,3,3,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,3,3,2,1,3,1,1,2,2,3,2,3,3,3,2,3,3,3,2,1,2,1,1,2,1,2,1,2
吹かす,ふかす,フカス,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,3,2,2,1,2,1,1,1,2,1,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1
布巾,ふきん,フキン,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2
歩合,ぶあい,ブアイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
芳香,ほうこう,ホウコウ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,1,1
本題,ほんだい,ホンダイ,2,3,2,2,4,4,3,3,3,2,2,3,4,3,2,1,2,2,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,1,2,3,3,1,3,3,3,3,3,4,3,3,3,2,4,3,1,3,2,3,1,3,3
マサシゲ,まさしげ,マサシゲ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヨド,ヨド,ヨド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
余白,よはく,ヨハク,2,2,1,4,3,4,3,3,3,3,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2
駱駝,らくだ,ラクダ,2,2,3,2,3,4,3,3,3,2,2,3,3,2,3,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,5,2,2,2,2,2,2,1,1,1,1,2,1,1,1
浪士,ろうし,ロウシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,3,2,2,2,2,3,1,2,3,3,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1
ＳＩ,エスアイ,エスアイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
下垂,かすい,カスイ,2,2,1,3,3,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
蚊帳,かや,カヤ,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
軋む,きしむ,キシム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,3,1,3,3,1,2,3,3,1,1,1,3,1,2,2,2,4,1,1,2,1,1,1,1,1,1,1,3,2,1,3,1,4,1,1,1
勤勉,きんべん,キンベン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,3,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,3,3,3,3,3,2,3,3,3,2,2,2,1,2,2,2,1,2,2
県庁,けんちょう,ケンチョウ,2,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,3,1,3
国定,こくてい,コクテイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1
賽子,さいころ,サイコロ,2,3,3,2,3,4,3,3,3,2,2,4,2,3,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1
社名,しゃめい,シャメイ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,1,1,2,3,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,5,2,2
修士,しゅうし,シュウシ,2,3,3,2,3,4,3,3,3,3,3,2,3,3,2,4,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,1,3,1,1,1,1,3,3,2,3,3,2,3,3,5,2,1,1,1,1,2,1,3,1,2
竣功,しゅんこう,シュンコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
セグメント,セグメント,セグメント,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,5,1,4,4,3,4,4,4,2,1,1,1,1,1,1,2,1,2
高ぶる,たかぶる,タカブル,2,2,2,3,3,4,4,3,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,2,1,4,1,1,2
直営,ちょくえい,チョクエイ,2,2,2,2,3,4,3,3,3,3,2,2,3,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,1,1
点火,てんか,テンカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,3,3,2,2,2,2,2,3,2,1,3,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2
取っ手,とって,トッテ,2,3,3,2,3,4,3,3,3,2,3,4,2,2,3,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,4,4,1,4,1,2,1,1,1,2,1,2,2,2,2,2,2,4,2,2,2,1,2,1,2,1,2,2
排便,はいべん,ハイベン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
パートナーシップ,パートナーシップ,パートナーシップ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,3
ビキニ,ビキニ,ビキニ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2,1
ファクター,ファクター,ファクター,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,4,3,3,3,3,3,3,3,2,1,1,1,1,2,2,2,2,2
梟,ふくろう,フクロウ,2,3,3,4,4,4,3,3,3,2,3,3,4,3,3,1,1,3,2,2,1,2,2,2,2,3,3,2,3,3,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,4,2,2,2,2,3,3,2,1,2,1,2,1,2,1
併設,へいせつ,ヘイセツ,2,2,2,3,3,4,3,3,3,2,2,2,3,2,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,2,2
浦,うら,ウラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,2,1,3,2,2,3,3,3,2,4,4,3,3,1,1,2,1,1,2,3,2,4,1,1,1,1,1,1,1,1,1,2,2,3,1,3,3,3,4,2,2
本編,ほんぺん,ホンペン,2,2,2,3,3,4,3,3,3,2,3,2,3,3,2,4,2,1,2,3,1,1,2,2,1,2,3,2,2,2,3,2,1,1,2,4,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,3,1,1,2,3,2,4,4,3
迎え入れる,むかえいれる,ムカエイレル,2,2,2,3,3,4,3,3,3,2,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,2,2,1,3,1,1,1,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,3,2,1,3,1,3,2,2,2
輸液,ゆえき,ユエキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
容貌,ようぼう,ヨウボウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,1,1,3,1,1,3,1,1,1,2,2,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,2,2,1,1
ロッキード,ロッキード,ロッキード,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
アンカー,アンカー,アンカー,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,1,1,2,1,2,1,2
囲碁,いご,イゴ,2,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,3,1,2,2,3,1,1,1,2,1,3,2,1,3,2,3,3,3,3,3,2,3,3,3,3,1,2,1,2,2,2,3,3,2
威勢,いせい,イセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,2,2,3,3,2,3,3,3,2,2,2,2,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,3,1,3,1,1,1
飢え,うえ,ウエ,2,2,3,2,3,4,3,3,3,3,2,2,2,3,2,2,2,1,2,2,1,2,2,2,2,3,4,1,2,2,4,2,4,4,2,2,1,1,2,2,5,1,1,2,1,1,1,1,1,1,1,2,2,1,2,3,2,4,3,4
右折,うせつ,ウセツ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2
うんこ,うんこ,ウンコ,2,3,3,2,3,4,4,3,3,2,4,3,3,3,3,1,2,1,2,2,3,2,2,3,1,3,3,2,3,3,3,2,2,2,2,1,1,2,2,3,3,1,2,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,2,3
完治,かんち,カンチ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,3,2,2,2,2,1,2,1,2,2,3,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,1,1,1
掘削,くっさく,クッサク,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,2,2,2,2
屈する,くっする,クッスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,3,2,3,2,3,3,3,2,2,1,1,1,3,1,2,3,2,1,1,1,2,1,1,1,1,1,1,2,3,2,1,2,1,3,1,2,2
形而,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
こびり付く,こびりつく,コビリツク,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,1,1,1,1,1,3,2,2,3,2,2,2,2,1,1,1,3,1,1,1,2,4,1,1,2,1,1,1,1,1,1,2,3,1,1,2,1,3,1,2,2
里芋,さといも,サトイモ,2,2,3,2,3,4,3,3,3,2,2,4,2,2,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2
里親,さとおや,サトオヤ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,2,1,2,1,2,3,2,2,3,3,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,2,1,1,2,2,1,1,1
里山,さとやま,サトヤマ,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,1,1,1,1,2,1,2,2,2
将兵,しょうへい,ショウヘイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,2,2
スマイル,スマイル,スマイル,2,3,3,3,3,4,3,3,3,3,3,3,2,2,3,2,3,1,1,3,2,3,3,1,1,1,1,2,2,2,3,2,2,2,2,2,3,1,2,4,4,1,1,1,1,1,1,1,1,1,3,2,3,1,2,2,3,2,2,3
随筆,ずいひつ,ズイヒツ,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,3,2,2,2,3,2,2,2,1,1,1,1,2,1,1,3,1,1
前号,ぜんごう,ゼンゴウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
素質,そしつ,ソシツ,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,2,4,2,2,2,3,3,3,2,3,2,3,3,3,2,3,2,2,2,4,1,2,3,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,3,2,1,2
団員,だんいん,ダンイン,2,3,1,4,3,4,5,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,3,3,1,2,2,2,1,1,2,2,3,1,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,1,2,2,2
点滅,てんめつ,テンメツ,2,2,2,3,3,4,3,3,3,2,3,2,3,3,2,2,1,1,1,2,1,2,2,2,2,1,1,3,1,1,1,2,2,2,2,3,1,2,1,1,1,3,3,2,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2
東北,とうほく,トウホク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,2,2,1,1,3,1,1,3,1,1,2,1,1,1,3,1,4,3,2,1,1,4,4,4,4,4,4,4,4,4,2,1,2,1,3,4,1,4,3,4
泊まり,とまり,トマリ,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,1,3,1,1,2,1,3,2,2,2,2,3,1,2,2,3,3,2,2,2,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,1,2,2
ナチ,ナチ,ナチ,2,2,3,2,3,4,3,3,3,2,2,4,2,2,3,3,1,1,2,2,1,2,3,1,2,1,1,2,1,1,1,1,3,4,2,1,1,2,2,1,2,2,1,1,2,2,4,2,2,2,1,1,2,1,1,2,1,2,2,1
ナニワ,ナニワ,ナニワ,2,3,3,2,3,4,3,3,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1
病的,びょうてき,ビョウテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,2,2,1,1,3,1,1,1,2,3,2,2,1,1,2,1,1,1,2,3,1,2,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1
フルタ,ふるた,フルタ,2,3,3,2,3,4,3,3,3,4,2,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
砲弾,ほうだん,ホウダン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,1,2,3,2,2
火照る,ほてる,ホテル,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,2,1,4,1,1,1,2,1,2,2,1,1,2,3,1,1,1,4,1,5,1,1,3,2,1,2,2,2,1,2,2,2,3,2,1,1,3,1,4,1,1,1
ミチオ,ミチオ,ミチオ,2,3,3,2,3,4,3,3,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
報いる,むくいる,ムクイル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,1,3,1,1,1,2,1,2,2,3,1,2,1,2,2,2,3,2,2,2,1,3,2,4,2,1,3,1,2,2
ユイ,ユイ,ユイ,2,3,3,2,3,4,3,3,3,4,3,2,2,3,2,1,4,1,1,1,1,3,1,1,2,3,5,1,3,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1
