word,hiragana,katakana,BCCWJ_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
．,てん,テン,5,5,1,1,1,1,1,1,2,1,2,3,3,2,1,3,3,2,1,1,5,5,1,1,1,1,1,1,1,5,5,4,5,5,5,4,4,4,1,1,3,1,1,4,1,3,1,1,1
てみる,てみる,テミル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
等,とう,トウ,5,5,5,3,5,5,1,3,3,5,5,4,5,5,4,3,3,3,3,5,5,5,4,5,1,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5
のである,のである,ノデアル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
によって,によって,ニヨッテ,5,1,1,5,1,1,1,4,1,1,1,5,1,1,1,1,1,1,5,1,1,5,4,5,2,4,5,1,5,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,1,5,5,1
こう,こう,コウ,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
日,ひ,ヒ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
てくれる,てくれる,テクレル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
於く,おく,オク,5,3,1,1,1,1,1,1,1,5,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,5,5,5,4,5,2,5,1,4,3,1,4,3,1,2
五十,ごじゅう,ゴジュウ,5,5,3,1,5,2,2,1,1,1,1,1,1,1,5,1,1,1,1,2,2,1,2,1,4,1,2,2,1,5,5,5,5,5,5,4,5,5,3,1,4,1,1,4,1,3,1,1,2
後,あと,アト,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
入る,はいる,ハイル,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
前,まえ,マエ,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
此処,ここ,ココ,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,2,3,4,4,2,3,2,5,5,2,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,3,3,2,5,5,5,1
取る,とる,トル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
使う,つかう,ツカウ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
御座る,ござる,ゴザル,5,5,1,5,1,5,3,5,5,5,5,3,5,5,5,5,5,5,2,1,1,2,4,1,3,4,5,5,2,5,5,5,4,5,5,5,5,5,5,2,5,5,5,3,3,5,2,5,3
円,えん,エン,5,5,5,5,5,5,1,4,4,1,3,5,4,2,4,4,4,5,4,4,4,5,5,3,1,4,4,2,5,5,4,5,5,5,4,5,4,5,5,5,4,4,3,5,5,4,5,5,5
気,き,キ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
一つ,ひとつ,ヒトツ,5,1,1,5,1,1,5,4,1,1,1,5,1,1,1,1,1,1,5,2,2,5,5,1,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,1,5,5,1
万,まん,マン,5,5,5,5,5,4,5,5,2,1,2,5,2,2,5,2,2,2,4,5,5,5,4,1,5,4,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,4,5,5,4
其処,そこ,ソコ,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,1,1,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,4,5,5
性,せい,セイ,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5
多い,おおい,オオイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
九百,きゅうひゃく,キュウヒャク,5,4,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,5,5,4,5,4,1,1,2,1,1,2,1,1,1,1,1
ほど,ほど,ホド,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,3,5,5,5
てくださる,てくださる,テクダサル,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
目,め,メ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
さ,さ,サ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
作る,つくる,ツクル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
百,ひゃく,ヒャク,5,5,4,4,5,3,3,4,1,1,1,5,1,1,5,1,1,1,5,4,4,5,4,1,4,3,4,3,5,5,5,5,5,5,5,4,4,5,4,5,4,4,3,5,5,4,5,4,3
下さる,くださる,クダサル,5,5,1,5,1,5,4,4,4,5,5,5,5,5,5,3,3,4,5,1,1,3,5,1,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,2,5,2,5,5
くらい,くらい,クライ,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,5,5
問題,もんだい,モンダイ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
及び,および,オヨビ,5,3,5,3,1,5,1,3,3,5,3,3,3,2,4,3,3,2,2,3,3,5,3,5,1,3,3,4,3,5,5,4,4,5,4,4,4,4,5,4,1,2,5,3,4,1,5,4,4
必要,ひつよう,ヒツヨウ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
において,において,ニオイテ,5,1,1,4,1,1,4,4,1,1,1,5,1,1,1,1,1,1,4,1,1,5,3,5,5,2,4,5,5,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,1,5,5,1
対する,たいする,タイスル,5,5,5,3,1,5,3,2,5,5,5,2,4,4,5,4,4,4,3,1,1,1,2,1,4,4,2,2,2,5,5,5,4,5,5,5,4,5,5,2,5,2,5,5,2,5,2,4,5
による,による,ニヨル,5,1,1,4,1,1,5,4,1,1,1,5,1,1,1,1,1,1,4,1,1,5,1,5,5,4,4,5,5,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,1,5,5,1
手,て,テ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
べし,べし,ベシ,5,4,2,5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,3,3,5,4,5,5,5,5,4,5,5,5,4,4,5,5,1,5,5,5,3,1,5,5,5
上,うえ,ウエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
化,か,カ,5,5,5,4,5,5,3,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5
内,ない,ナイ,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
時間,じかん,ジカン,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
僕,ぼく,ボク,5,5,4,5,5,5,5,5,5,5,2,5,3,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,4,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5
次,つぎ,ツギ,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
四十,よんじゅう,ヨンジュウ,5,5,3,1,5,2,2,1,1,1,1,1,1,1,5,1,1,1,1,2,2,1,2,1,4,1,1,2,1,5,5,5,5,5,5,4,5,4,2,1,4,1,1,4,1,2,1,1,2
同じ,おなじ,オナジ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
呉れる,くれる,クレル,5,5,3,5,1,5,1,5,5,5,5,3,5,5,5,5,5,5,5,1,1,5,1,1,1,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,4,5,5
受ける,うける,ウケル,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
子供,こども,コドモ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ことができる,ことができる,コトガデキル,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
良く,よく,ヨク,5,5,4,5,1,5,5,2,2,5,5,5,5,5,5,5,5,3,2,4,4,5,3,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,3,5,5,5,3,4
話,はなし,ハナシ,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
パーセント,パーセント,パーセント,5,4,3,4,1,5,3,4,4,1,1,4,1,1,4,3,3,4,2,3,3,3,3,1,4,3,1,4,4,5,5,5,5,5,5,4,4,4,5,4,4,4,1,3,3,4,3,4,4
付く,つく,ツク,5,5,3,4,1,5,4,4,4,5,5,4,5,5,5,4,4,4,5,4,4,3,5,1,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,3,5,4,5,5
そんな,そんな,ソンナ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5
他,ほか,ホカ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
会,かい,カイ,5,5,5,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5
貴方,あなた,アナタ,5,5,2,2,4,5,5,2,3,5,5,4,5,5,5,3,3,2,5,5,5,3,5,3,5,5,4,5,4,5,4,5,4,4,5,5,4,4,5,3,5,2,5,4,4,5,2,3,3
書く,かく,カク,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
置く,おく,オク,5,5,4,5,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,1,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5
侭,まま,ママ,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
間,あいだ,アイダ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
何時,なんじ,ナンジ,5,5,1,2,5,5,1,2,2,5,5,2,5,5,1,2,2,2,2,4,4,3,3,1,1,5,4,2,1,5,4,5,5,5,5,5,5,5,5,1,5,2,3,3,2,5,1,1,3
入れる,いれる,イレル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5
ことになる,ことになる,コトニナル,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
顔,かお,カオ,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5
彼女,かのじょ,カノジョ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,3,5,4,5,5,4,4,4,4,5,5,3,5,5,5,5,5,5,5,4,4
関係,かんけい,カンケイ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
言葉,ことば,コトバ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
でも,でも,デモ,5,1,1,5,1,1,5,5,1,1,1,5,1,1,1,1,1,1,5,4,4,5,1,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,5,1,5,5,1
掛ける,かける,カケル,5,5,2,4,1,5,4,3,4,5,5,4,5,5,5,4,4,4,4,1,1,2,4,1,4,5,4,5,4,5,5,5,4,5,5,5,5,5,5,4,5,3,4,4,2,5,4,5,4
上げる,あげる,アゲル,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,4,5,1,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,5,4,5,5
六十,ろくじゅう,ロクジュウ,5,5,2,1,5,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,5,5,4,5,4,5,4,2,1,3,1,1,4,1,2,1,1,1
誰,だれ,ダレ,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5
付ける,つける,ツケル,5,5,3,5,1,5,5,4,4,5,5,4,5,5,5,5,5,4,4,1,1,3,5,1,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,3,5,4,5,5
により,により,ニヨリ,5,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,5,2,5,1,4,4,1,5,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,5,1,5,5,1
九十,きゅうじゅう,キュウジュウ,5,5,2,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,3,1,1,1,1,5,5,5,5,5,5,4,4,4,2,1,3,1,1,3,1,2,1,1,1
ために,ために,タメニ,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
度,ど,ド,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
国,くに,クニ,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,4,5,4,5,3,5,5,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5
少し,すこし,スコシ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5
何処,どこ,ドコ,5,5,4,2,5,5,5,5,2,5,5,4,5,5,5,3,3,3,4,5,5,3,4,1,5,5,3,5,2,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,4,5,2,4,3
高い,たかい,タカイ,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
市,し,シ,5,5,5,4,4,4,4,4,4,5,4,4,3,3,5,3,3,3,4,4,4,5,3,4,4,3,3,5,5,5,5,5,5,5,5,4,5,4,5,5,3,4,5,5,5,4,5,5,5
のではない,のではない,ノデハナイ,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
八十,はちじゅう,ハチジュウ,5,5,2,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,1,4,1,1,2,1,5,5,5,5,5,5,4,4,4,2,1,3,1,1,4,1,2,1,1,1
見える,みえる,ミエル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,1,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5
出す,だす,ダス,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
男,おとこ,オトコ,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,4,4,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5
社会,しゃかい,シャカイ,5,5,5,4,5,5,4,4,4,1,4,5,4,4,5,4,4,4,3,4,4,5,4,4,4,3,4,1,5,5,5,5,5,4,5,4,5,5,5,5,4,4,4,5,5,4,5,5,5
彼の,あの,アノ,5,5,3,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5
声,こえ,コエ,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
未だ,まだ,マダ,5,5,3,5,1,5,5,5,2,5,5,3,5,5,5,2,2,2,4,4,4,3,2,3,5,5,2,5,3,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,3,5,3,2,3
以上,いじょう,イジョウ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
人間,にんげん,ニンゲン,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
事業,じぎょう,ジギョウ,5,4,5,3,4,5,4,4,4,1,4,4,2,2,4,2,2,2,2,4,4,5,2,4,3,2,2,1,4,4,4,4,4,4,4,4,4,4,5,5,3,4,1,4,5,3,5,5,5
歳,さい,サイ,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,5,5,5,4,2,5,4,2,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,5,4,5,5,5
仕事,しごと,シゴト,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
掛かる,かかる,カカル,5,5,2,3,1,5,3,3,3,5,5,3,5,5,5,3,3,3,4,1,1,3,4,1,3,5,3,5,3,5,5,5,4,5,5,5,4,5,5,3,5,3,3,4,3,5,3,5,4
皆,みんな,ミンナ,5,5,3,4,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,5,4,4,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,3,5,5
家,いえ,イエ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
ておく,ておく,テオク,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
七十,しちじゅう,シチジュウ,5,5,2,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,5,5,5,5,4,5,4,2,1,3,1,1,4,1,2,1,1,1
教える,おしえる,オシエル,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,3,4,5,4,5,4,4,5,5,4,5,5,4,5,5,5,5,3,5,4,5,5
意味,いみ,イミ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
における,における,ニオケル,5,1,1,3,1,1,3,3,1,1,1,4,1,1,1,1,1,1,3,1,1,5,3,4,4,3,4,5,5,1,1,1,1,1,1,1,1,1,1,5,1,3,1,1,4,1,5,5,1
世界,せかい,セカイ,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
わ,わ,ワ,5,5,4,5,4,4,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5
点,てん,テン,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5
違う,ちがう,チガウ,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5
大きな,おおきな,オオキナ,5,5,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,1,5,5,4,3,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
二千,にせん,ニセン,5,5,2,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,1,3,1,1,1,1,5,4,5,5,5,5,5,5,4,2,1,3,1,1,3,1,2,1,1,2
大きい,おおきい,オオキイ,5,5,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,2,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
心,こころ,ココロ,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5
生活,せいかつ,セイカツ,5,5,5,4,5,5,4,5,5,1,5,5,4,5,5,4,4,5,4,5,5,5,4,3,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
法,ほう,ホウ,5,4,5,4,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,5,3,4,4,4,3,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,3,5,5,4,5,4,5
又は,または,マタハ,5,1,1,2,1,1,2,3,1,1,1,2,1,1,1,1,1,1,2,1,1,4,2,4,4,2,2,4,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4,1,4,4,1
食べる,たべる,タベル,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,1,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5
