word,hiragana,katakana,JPDB_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ハイウェイ,ハイウェイ,ハイウェイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1
じゅぽじゅぽ,じゅぽじゅぽ,ジュポジュポ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ＬＤＫ,エルディーケー,エルディーケー,2,2,2,3,3,4,3,3,3,2,3,2,3,2,2,1,1,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1
うしろめたい,うしろめたい,ウシロメタイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,3,1,2,2,2,1,3,3,2,2,2,3,2,3,3,2,2,1,2,2,2,2,2,2,2,1,3,2,1,2,1,3,1,1,1
クレーマー,クレーマー,クレーマー,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2
ごくろう,ごくろう,ゴクロウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,2,3,4,1,1,3,1,1,1,1,1,1,3,2,2,2,3,1,2,4,4,4,4,4,2,4,1,3,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,1,3
ナイスミドル,ナイスミドル,ナイスミドル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
こんにち,こんにち,コンニチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ヴィヴィアン,ヴィヴィアン,ヴィヴィアン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ハーン,ハーン,ハーン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,4,3,1,3,1,2,3,3,2,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
インタビュアー,インタビュアー,インタビュアー,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
バレッタ,バレッタ,バレッタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
アクロバット,アクロバット,アクロバット,2,2,3,2,3,4,3,3,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ビッグニュース,ビッグニュース,ビッグニュース,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
やりかけ,やりかけ,ヤリカケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
キビ,キビ,キビ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
いいだす,いいだす,イイダス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,3,1,1,2,1,1,1,1,1,1,4,1,1,1,4,1,4,3,4,4,4,4,4,4,3,4,4,4,5,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,4,1
コッペパン,コッペパン,コッペパン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ストップウォッチ,ストップウォッチ,ストップウォッチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2
ロース,ロース,ロース,2,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2
まき,まき,マキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,3,3,3,2,3,3,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,3,3,1,3,3,3,3,2,2
えっちらおっちら,えっちらおっちら,エッチラオッチラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
たたき,たたき,タタキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,1,2,3,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,4,2,2,2,2,2,2,1,1,2,2,2,2,2
タタキ,タタキ,タタキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チリンチリン,チリンチリン,チリンチリン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
もどっていく,もどっていく,モドッテイク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ポニー,ポニー,ポニー,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,2,1,1,1,2,2,3,2,1,1,1,1,1,1,1,2,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,2,2,2,2,2,2,1,1,1,1,1,1,2
メリーゴーランド,メリーゴーランド,メリーゴーランド,2,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
キャロライン,キャロライン,キャロライン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
あゆ,あゆ,アユ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,1,2,2,3,1,2,2,1,1,4,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,3,2,4,3,3,3,3,3,3,2,2,1,1,2,2,2,2,1,2
ヴィーナス,ヴィーナス,ヴィーナス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2
セリ,セリ,セリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2
キッズ,キッズ,キッズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,1,1,1,1,1,1,2,1,2,2,2,1,3,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,3,3
クーポン,クーポン,クーポン,2,3,3,4,3,4,3,3,4,3,3,3,2,3,3,1,1,1,1,2,4,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,4,1,2,1,1,4,2,1,3,4
スクランブル,スクランブル,スクランブル,2,3,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2
うなずきあう,うなずきあう,ウナズキアウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1
かぎ,かぎ,カギ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,4,4,4,3,2,5,2,4,4,5,4,4,2,4,2,2,2,4,2,4,4,4,4,4,4,2,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,5,4,2,5,2,4,4
はれる,はれる,ハレル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,4,4,2,4,4,4,4,4,3,4,4,4,2,1,1,2,3,1,4,3,4,4,4,2,3,2,2,4,2,2,4,2,3,3,4,3,3,3,3,3,3,3,4,2,3,2,2,4,2,3,3
しつ,しつ,シツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,4,5,4,4,5,3,5,5,4,5,4,4,4,5,4,5,5,5,4,2,4,4,2,3,4,2,3,2,3,4,2,4,4,3,4,4,4,5,4,4,5,4,4,4,5,5,4,5,5,5,5,4,2
リエ,リエ,リエ,2,4,4,3,4,4,3,4,3,4,3,2,2,3,4,1,2,1,1,3,1,1,2,2,1,2,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,2,1,1
プロトコル,プロトコル,プロトコル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,1,2,2,1,1,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,3,3,3,3,3,3,2,1,2,1,1,2,1,2,1,2
あらし,あらし,アラシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,3,3,4,2,2,4,2,4,3,4,2,2,2,4,4,4,3,3,4,4,4,4,3,3,4,4,4,2,4,2,3,4,2,3,3,3,3,3,2,3,3,3,4,4,2,4,4,4,4,2,3,3
ランチボックス,ランチボックス,ランチボックス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
バカにならない,バカにならない,バカニナラナイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ノリのいい,ノリのいい,ノリノイイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぽっくり,ぽっくり,ポックリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
プリム,プリム,プリム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ばあや,ばあや,バアヤ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ダイニングルーム,ダイニングルーム,ダイニングルーム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カク,カク,カク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,3,1
まにあう,まにあう,マニアウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,1,1,2,3,1,4,4,5,4,5,5,4,4,3,4,2,4,4,4,4,3,4,3,3,3,4,3,3,4,4,4,3,4,3,4,2,3,4
よそおう,よそおう,ヨソオウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,1,1,1,3,1,4,2,3,3,3,3,3,3,3,4,2,3,3,3,2,2,3,2,2,2,2,2,2,2,4,3,3,3,2,4,2,2,2
スルメ,スルメ,スルメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ミニゲーム,ミニゲーム,ミニゲーム,2,3,3,2,3,4,3,3,3,2,4,2,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,2
ウェブサイト,ウェブサイト,ウェブサイト,2,3,3,3,4,4,3,3,3,3,2,3,3,2,3,3,1,1,2,2,4,1,2,2,1,1,1,1,1,1,1,1,2,3,3,3,1,3,1,1,1,1,1,1,2,1,3,2,1,1,1,1,3,3,2,3,3,2,3,3,3,3,1,2,1,2,3,1,4,3,3
コロス,コロス,コロス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1
くっくっと,くっくっと,クックット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ドボン,ドボン,ドボン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ほんわかした,ほんわかした,ホンワカシタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ノリがいい,ノリがいい,ノリガイイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
きか,きか,キカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,3,1,1,1,2,2,1,1,2,2,1,1,2,3,2,2,3,3,2,3,3,3,2,2,1,1,2,2,2,2,2,1
キカ,キカ,キカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ワーカー,ワーカー,ワーカー,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3
イザベル,イザベル,イザベル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
フェリックス,フェリックス,フェリックス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
レッサー,レッサー,レッサー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
オズ,オズ,オズ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,4,2,3,3,3,2,1,2,1,2,2,1,2,2,1
ニンフ,ニンフ,ニンフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
デミグラスソース,デミグラスソース,デミグラスソース,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
レオタード,レオタード,レオタード,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
トルコ,トルコ,トルコ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,2,4,1,2,3,3,3,1,3,1,1,3,1,1,3,2,2,1,1,3,3,3,1,4,3,1,1,1,2,1,2,3,3,1,1,1,1,1,3,2,3,3,3,2,3,4,3,3,1,3,3,2,3,1,4,2,3
レザー,レザー,レザー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,2,2,1,1,2,2,2,2,2
なんのかんの,なんのかんの,ナンノカンノ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
うふん,うふん,ウフン,2,2,2,3,3,4,3,4,3,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
コトコト,コトコト,コトコト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
リノ,リノ,リノ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
あにき,あにき,アニキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,4,5,5,5,4,5,4,4,4,4,4,4,4,4,2,5,1,4,4,4,4,4,4,4,5,1,3,3,3,3,4,3,2,3,3,3,2,3,3,3,3,4,4,1,4,3,4,2,2,3
ドルイド,ドルイド,ドルイド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
さだめる,さだめる,サダメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,5,4,3,3,3,3,2,3,2,4,3,3,2,2,1,1,3,3,1,4,3,2,1,3,3,3,2,2,4,2,3,4,2,4,4,3,4,4,3,3,4,3,4,4,3,4,4,3,4,4,4,4
おふろ,おふろ,オフロ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,4,4,4,4,4,3,4,3,4,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1
ガンバレ,ガンバレ,ガンバレ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
