word,NETFLIX_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
竹本,18679,-1,9735,-1,-1,-1,-1,23474,18120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8185,10195,-1,22859,-1,-1,-1,9640,11587,-1,-1,-1,-1,14287,-1,29688
結集,18680,20704,12467,13872,18870,21730,13081,-1,18121,15260,-1,15656,21796,14974,19380,16486,14974,14039,18624,21688,12405,15956,24981,-1,23918,13556,-1,14152,18119,15242,-1,19671,17348,16087,-1,12820
絵麻,18681,-1,-1,-1,-1,-1,-1,-1,18122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
緑川,18682,-1,-1,7860,-1,-1,-1,14640,18123,-1,-1,-1,16824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18527,-1,-1,-1,-1,-1,-1,-1,-1,14923,-1,65185
聖歌隊,18683,-1,-1,-1,-1,-1,-1,-1,18124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52186
藩,18684,7460,614,3706,4268,5102,5978,2728,18405,15566,-1,15973,1598,20126,11166,7757,20126,18863,10737,2579,9392,11118,-1,15818,1870,10246,-1,1505,1736,-1,-1,1978,-1,608,7770,9557
要人,18685,-1,13770,23398,-1,-1,23886,18865,19405,16130,-1,16553,20214,12987,-1,15411,12987,12170,-1,20734,16112,19263,18009,-1,21611,18837,-1,22040,-1,10223,-1,18737,14938,15757,23887,19220
訓練生,18686,-1,-1,8028,-1,-1,-1,15251,18125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47939
訪問者,18687,-1,-1,-1,11584,-1,7215,-1,18126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36761
調停,18688,-1,8501,13586,17244,9739,5880,10385,18127,14235,-1,14614,21292,-1,-1,16115,-1,-1,-1,-1,16862,18342,-1,-1,-1,-1,-1,8836,9086,16045,-1,18908,18425,11849,-1,28763
達磨,18689,16266,24210,16012,8918,18987,17752,18495,18128,8541,-1,8760,24706,12549,5928,8453,12549,11764,5713,-1,17514,18530,-1,-1,21597,23788,9786,9987,12929,8470,-1,23989,10265,20523,-1,25738
配役,18690,-1,13724,-1,24045,-1,-1,-1,18129,15151,-1,15544,-1,24950,8281,23790,24950,23381,7968,14475,-1,-1,-1,10782,-1,-1,-1,-1,-1,-1,-1,-1,12882,16125,-1,45643
隠し持つ,18691,-1,-1,14511,-1,-1,-1,14881,18131,15195,4517,15589,19958,5410,14464,13585,5410,5051,13888,13724,-1,-1,9627,-1,21365,12406,-1,-1,-1,9600,-1,16300,8604,-1,-1,27576
馨,18692,-1,18746,15126,21339,-1,-1,7944,-1,-1,-1,-1,9723,-1,-1,-1,-1,-1,-1,23325,-1,-1,-1,-1,11230,-1,-1,-1,-1,-1,-1,9314,-1,15384,-1,61262
ウォーキング,18693,13446,21808,19663,-1,13833,4675,-1,18025,15121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5807,6383,-1,8510,-1,-1,12085,-1,-1,-1,-1,-1,23545,18856,7530,10475
おご,18694,-1,-1,-1,-1,-1,-1,-1,18135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4987,4553,-1,-1,-1,-1,-1,11162,16960,-1,-1,-1,-1,-1,22027,-1
この期,18695,-1,-1,10615,-1,-1,-1,12915,18136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8954,-1,-1,-1,-1,18163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
サンデー,18696,8967,5628,-1,-1,21654,12854,-1,18137,17642,-1,-1,-1,-1,-1,-1,-1,-1,17925,-1,-1,-1,-1,2354,-1,-1,19650,-1,-1,-1,-1,-1,-1,4617,8992,18977
スパイシー,18697,11455,-1,20362,-1,-1,20254,-1,18094,14874,11007,-1,-1,-1,-1,-1,14200,13320,23840,-1,-1,23624,-1,-1,-1,-1,9090,-1,-1,22868,-1,-1,24777,-1,20601,9204
セーブ,18698,4252,4766,19389,-1,-1,8028,-1,18138,14646,-1,-1,-1,-1,-1,-1,14483,13582,7858,18488,-1,-1,-1,23335,-1,15411,3309,-1,-1,14009,254,19300,12666,5177,15371,6375
セッティング,18699,6881,19512,13421,-1,23431,8551,16931,18139,15222,-1,-1,-1,-1,-1,22058,19172,17967,16937,15029,20409,14889,15884,-1,-1,14699,3487,-1,-1,17612,-1,22877,11953,22067,11009,10084
ターボ,18700,20704,6190,18273,-1,-1,16553,-1,18140,14687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8747,9008,-1,9408,-1,24521,12766,-1,-1,-1,-1,-1,-1,6641,7418,16558
トンボ,18701,-1,19798,18589,-1,-1,-1,23566,18097,15126,-1,-1,17885,-1,-1,12673,-1,-1,19653,-1,-1,-1,-1,-1,20301,-1,-1,8865,10964,-1,-1,-1,-1,17481,17027,20957
ばいいん,18702,-1,-1,12044,-1,-1,-1,-1,18141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10629,-1,-1,6337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16165,-1
ヒース,18703,-1,20097,-1,-1,-1,-1,-1,18142,15265,-1,-1,13997,-1,-1,20550,-1,-1,-1,-1,-1,16843,-1,10572,6867,-1,8491,-1,-1,-1,-1,13910,-1,-1,-1,161778
ぶどう,18704,3599,17758,22849,12291,18697,13362,12149,17992,13776,-1,6441,17235,1443,13371,11820,1443,24417,12390,13452,19061,22757,22904,17120,21480,16229,-1,9356,11783,14363,-1,16853,11159,19444,16203,8064
プロペラ,18705,-1,8749,-1,-1,-1,24067,-1,18143,16101,-1,-1,19251,-1,-1,14368,18872,17694,16329,-1,-1,-1,-1,24701,23145,22393,6648,18736,19996,21213,-1,18355,-1,8331,4258,12523
ヘソ,18706,-1,-1,19857,-1,-1,-1,-1,18144,17709,-1,-1,-1,-1,-1,-1,23715,22232,15825,14702,23364,23176,-1,-1,-1,23169,5078,-1,-1,-1,-1,-1,-1,-1,-1,51651
ポータル,18707,20704,15521,-1,-1,-1,7171,-1,18145,14911,-1,15300,-1,-1,-1,-1,-1,-1,-1,-1,15813,13529,-1,-1,-1,-1,8946,-1,-1,9064,-1,-1,-1,-1,-1,5560
メロドラマ,18708,-1,-1,-1,-1,-1,-1,-1,18146,15214,-1,-1,-1,-1,-1,24672,-1,-1,-1,-1,-1,23095,-1,-1,-1,-1,17875,-1,-1,-1,-1,-1,-1,-1,-1,59552
もっかい,18709,-1,-1,13796,-1,-1,-1,17125,18147,15212,-1,-1,-1,-1,-1,-1,6261,5854,4991,10632,23497,22724,-1,-1,-1,8096,3784,-1,-1,-1,-1,-1,-1,-1,6752,-1
下院議員,18710,-1,-1,-1,-1,-1,-1,-1,18148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
主審,18711,-1,19828,-1,-1,-1,-1,24575,18149,-1,-1,-1,-1,-1,6302,-1,-1,-1,6071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3857,-1,-1
京太郎,18712,-1,-1,-1,-1,-1,-1,-1,18151,-1,-1,-1,14816,-1,-1,-1,-1,-1,-1,2926,-1,-1,-1,-1,16056,-1,-1,-1,-1,-1,-1,-1,-1,15799,-1,-1
佃,18713,-1,-1,7655,19288,-1,-1,3469,18247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16360,20608,-1,-1,17597,-1,17667,-1,174755
内気,18714,-1,-1,-1,6205,-1,-1,-1,18152,15218,-1,15612,16478,18763,12891,12083,18763,17590,12396,21828,11930,14369,8313,-1,17194,-1,-1,-1,-1,21542,-1,21346,14458,-1,-1,40472
出しゃばる,18715,-1,-1,18288,-1,-1,-1,15212,18073,14530,6549,14914,-1,11589,14583,-1,11589,10871,14004,23961,-1,-1,23218,-1,-1,15481,8885,-1,-1,15842,-1,-1,14859,-1,-1,51811
刺せる,18716,-1,-1,13975,-1,-1,-1,-1,18153,21077,-1,-1,-1,-1,-1,-1,9233,8650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27578
問い合わせる,18717,8967,-1,13567,-1,7798,610,6917,18155,14766,3171,15154,14630,-1,23688,7916,-1,-1,22783,-1,-1,-1,-1,-1,11132,23406,-1,-1,-1,16822,-1,14896,17660,-1,12018,5498
塞がる,18718,-1,-1,23796,-1,-1,18923,16971,18156,15198,3157,15592,17274,9796,16434,7998,9796,9186,17101,11286,-1,-1,9165,-1,9406,12332,2784,10023,8026,5796,-1,14145,6621,-1,19757,24503
増やし,18719,-1,6410,13808,-1,-1,-1,-1,18157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10026,-1
壁画,18720,20704,10294,-1,13500,-1,14434,-1,18301,15321,-1,15720,20591,-1,-1,15381,-1,24335,-1,-1,12983,15998,-1,-1,22135,-1,-1,11711,9242,17523,-1,-1,-1,12746,7931,13763
幸田,18721,-1,23627,10378,17980,-1,-1,6500,18160,-1,-1,-1,16523,-1,-1,-1,-1,-1,4544,-1,-1,-1,-1,-1,20420,-1,-1,22237,4817,-1,-1,-1,-1,14704,-1,40856
悪運,18722,-1,-1,17044,18501,-1,-1,-1,18161,15091,-1,15484,-1,13876,-1,21802,13876,13013,-1,-1,-1,24306,22899,-1,-1,18871,-1,-1,-1,21880,-1,-1,19946,-1,-1,155078
扇動,18723,-1,16180,-1,-1,-1,23871,-1,18162,13138,-1,13479,-1,22856,-1,16989,22856,21427,-1,-1,12709,13846,-1,-1,-1,-1,-1,19366,24516,12873,-1,-1,20642,23321,-1,34636
押さえつける,18724,-1,-1,22904,-1,-1,-1,-1,18163,15471,-1,-1,11230,-1,-1,5963,15074,14134,18536,5699,-1,-1,2581,-1,11644,21609,14016,16816,13804,-1,-1,6775,-1,-1,11085,16722
春菜,18725,-1,-1,5007,-1,-1,-1,2617,18165,-1,-1,-1,-1,-1,-1,-1,4629,4326,5815,8633,11360,13825,-1,-1,-1,-1,-1,-1,-1,-1,-1,15745,-1,18734,-1,19052
月日,18726,-1,23906,17714,2606,21186,9091,16767,18166,15787,-1,16200,9950,11047,8748,9602,11047,10365,8410,16100,21026,22555,16232,-1,9043,15770,-1,7061,1313,10601,-1,11823,9889,8300,-1,26093
月末,18727,7460,-1,22601,3781,-1,10193,17238,18735,16891,-1,17339,24565,-1,23744,19224,-1,-1,22836,24881,-1,-1,-1,-1,20996,-1,-1,16149,19213,24204,-1,-1,17520,3965,7094,12677
殺傷,18728,-1,17749,19442,18737,-1,16735,17745,18210,15248,-1,15644,21884,17561,-1,16483,17561,16459,-1,17279,19823,18727,-1,-1,24159,-1,-1,14909,14149,8508,-1,17648,15590,18009,19764,31335
激動,18729,-1,-1,-1,10311,-1,15973,-1,-1,23521,-1,24146,-1,-1,-1,18600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19597,-1,-1,20330,22565,-1,16592
爬虫類,18730,-1,-1,-1,22965,-1,20949,-1,18168,-1,-1,-1,20038,-1,-1,-1,-1,-1,-1,23262,-1,-1,-1,7651,21535,-1,-1,8331,11981,-1,-1,-1,-1,13213,13985,16761
紳士的,18731,-1,-1,24392,19932,-1,17736,-1,18170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17548,-1,-1,-1,-1,-1,22693,-1,-1,-1,-1,-1,-1,-1,-1,-1,51406
義之,18732,-1,-1,24579,-1,-1,-1,16957,18171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22737,-1,-1
胆,18733,-1,-1,-1,3337,-1,-1,5561,-1,12137,-1,-1,10575,-1,-1,-1,-1,-1,-1,-1,19181,21595,-1,-1,6957,9710,5284,9642,6412,-1,-1,20305,-1,24779,-1,97877
観光地,18734,-1,-1,-1,-1,17433,4166,-1,18173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15723,-1,-1,24901,12097,-1,24327,-1,8576,8417,-1,-1,-1,-1,-1,6872,7450
解約,18735,11455,22958,22216,-1,13686,3018,14591,18406,15403,-1,15806,-1,-1,16671,23115,-1,-1,16013,-1,16213,19796,10747,-1,-1,-1,-1,22476,22594,-1,-1,-1,24172,24292,11802,13025
誘い込む,18736,-1,-1,12876,-1,-1,-1,24939,18174,15100,4617,15493,-1,9825,18565,-1,9825,9214,17843,19226,-1,-1,11791,-1,-1,10830,-1,-1,-1,12847,-1,23011,12569,-1,-1,40669
関する,18737,714,375,-1,-1,432,179,6341,18176,1477,567,1521,-1,2638,3496,998,2638,2454,3373,-1,-1,-1,10161,-1,8350,2527,-1,3109,8573,631,878,933,1192,-1,1489,276
陰性,18738,-1,14980,-1,17173,24915,16631,-1,18177,14829,-1,15217,-1,-1,-1,-1,-1,-1,-1,-1,12890,14053,-1,-1,-1,-1,-1,21858,20214,-1,-1,-1,-1,22178,-1,9274
いまいち,18740,2467,-1,8369,2486,8774,13320,15825,18134,15174,4019,5802,19553,7438,6465,11532,7438,6957,6225,5395,17169,17642,8267,-1,16511,7923,1303,-1,-1,3777,7711,10120,2937,-1,9175,7916
インスタント,18741,4442,18967,-1,-1,23754,9630,-1,18179,12786,-1,-1,17119,-1,-1,12958,-1,-1,15414,17450,-1,23597,-1,-1,-1,21165,5498,-1,-1,15810,-1,19818,11000,18882,-1,8094
ウェイター,18742,-1,-1,-1,-1,-1,-1,-1,18180,16201,-1,-1,17810,-1,-1,-1,-1,-1,-1,22633,9829,10709,24848,-1,19158,-1,6971,-1,-1,-1,-1,20868,-1,-1,-1,51417
うなされる,18744,20704,-1,14084,-1,-1,-1,-1,18182,19655,4083,20182,14603,16973,16254,11754,16973,15903,15616,12574,-1,-1,10190,-1,-1,16576,2817,-1,-1,13177,-1,19063,9192,-1,-1,44079
ウルトラ,18745,4442,3450,4631,-1,19720,9544,20590,18183,7628,-1,-1,-1,-1,-1,18816,10935,10259,9785,-1,6214,7822,-1,8922,-1,11413,9121,-1,-1,22190,-1,-1,20570,3162,4135,8805
ギガ,18746,6059,-1,10416,-1,-1,21262,-1,18184,18880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17656,13264,-1,-1,-1,-1,-1,-1,18068,5138,11971
ぐずぐず,18747,8120,-1,8614,7260,-1,23162,-1,18185,15244,1865,7606,6602,6405,12925,4020,6405,5988,12429,13599,12619,10366,6154,-1,19451,10770,2500,13303,11132,13941,-1,9802,7408,-1,-1,51284
グチャグチャ,18748,-1,-1,-1,-1,-1,-1,-1,18186,15158,-1,-1,-1,-1,-1,-1,12630,11844,14643,18784,21484,23817,4512,-1,-1,14397,-1,-1,-1,-1,-1,-1,-1,-1,6368,15668
こわす,18749,1703,-1,11096,-1,6171,3668,1863,18187,15723,1380,1241,7380,938,1873,4017,938,24206,16591,20942,-1,-1,928,-1,4887,24393,6377,8521,7642,1712,1086,20233,1347,8254,2598,31508
さおとめ,18750,-1,-1,8577,-1,-1,-1,5218,18188,-1,-1,-1,-1,-1,-1,-1,5277,4925,-1,15601,21575,16731,-1,-1,-1,-1,-1,-1,-1,-1,-1,14628,-1,10963,-1,71951
シャーロック,18751,-1,18120,-1,-1,-1,-1,-1,18189,-1,-1,-1,19450,-1,-1,15169,-1,-1,-1,-1,1335,1701,-1,3426,14498,-1,24228,-1,-1,-1,-1,19564,-1,15305,17989,31633
しゅよう,18752,16266,708,17688,4498,3468,3047,17637,18190,15173,2532,7433,8369,16103,21183,6006,16103,15090,20365,18380,5082,5302,20969,-1,9194,16124,-1,21342,20144,6033,-1,8044,13206,524,5857,4341
ピュア,18753,11455,22063,10017,-1,-1,10499,16099,17720,14025,-1,-1,-1,-1,-1,-1,12885,12081,11805,17606,-1,21667,-1,13200,-1,13106,4954,-1,-1,21154,-1,24489,12078,22572,-1,9039
フォージ,18754,-1,-1,-1,-1,-1,-1,-1,18192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12727,15634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20762,98986
ヘタクソ,18755,-1,-1,18596,-1,-1,-1,-1,18193,15245,-1,-1,-1,-1,-1,-1,22722,21300,23115,-1,19337,18446,-1,-1,-1,18975,7045,-1,-1,-1,4622,-1,-1,-1,-1,31751
ラテンアメリカ,18756,-1,11480,-1,-1,-1,-1,-1,18194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12273,-1,-1,-1,-1,19932,-1,-1,-1,-1,13556,-1,-1
下山,18757,-1,16831,14760,10625,-1,13195,6816,24206,20759,-1,21317,13633,-1,-1,16571,-1,-1,-1,17987,13943,-1,-1,-1,14522,-1,-1,-1,23218,19383,-1,20172,-1,12417,10450,18035
不名誉,18758,-1,-1,-1,8769,-1,-1,-1,18294,-1,-1,-1,18285,-1,-1,-1,-1,-1,-1,20800,-1,-1,-1,-1,19743,-1,-1,-1,23219,-1,-1,-1,-1,-1,-1,33689
不破,18759,-1,24377,12551,-1,-1,-1,12641,18295,-1,-1,-1,10476,-1,-1,-1,6967,6522,-1,-1,-1,-1,-1,-1,11067,2698,-1,23465,23727,-1,-1,12528,-1,16029,-1,92355
光り輝く,18760,-1,-1,16605,-1,-1,20600,-1,18196,15380,4010,15781,16758,16765,-1,11949,16765,15707,-1,14570,-1,-1,15513,-1,16885,15298,-1,12945,12808,6397,1976,12875,9537,-1,-1,25545
冒険家,18761,-1,-1,-1,-1,-1,-1,-1,18197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35651
北方,18762,8967,3682,18948,4171,11105,14933,24416,23748,21302,-1,21874,6885,16511,-1,5921,16511,15467,-1,-1,13109,15029,13451,-1,7024,21561,-1,4197,3716,7360,-1,8672,24098,4277,-1,11617
十六夜,18763,16266,-1,12303,-1,-1,-1,-1,18198,24697,-1,-1,-1,-1,-1,-1,-1,-1,-1,5157,-1,-1,-1,-1,-1,-1,-1,12200,14661,-1,-1,-1,-1,-1,-1,113136
夏梨,18764,-1,-1,12021,-1,-1,-1,-1,18200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
大音量,18765,-1,-1,-1,-1,-1,20286,-1,18201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23983,-1,-1,9743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30228
娘婿,18766,20704,14795,-1,-1,-1,-1,23076,18202,15295,-1,15691,-1,-1,-1,24327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97348
帰省,18767,6881,-1,-1,9016,22842,6704,-1,18203,15149,-1,15542,19126,-1,15261,14781,-1,-1,14663,9520,-1,-1,10083,-1,20801,23204,-1,-1,18510,14964,-1,16770,9031,-1,14254,9312
年に一度,18768,-1,-1,10113,-1,-1,-1,13595,18109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16832,-1,-1,-1,24988,12808,13481,-1,-1,17877,-1,-1,-1,-1,-1,15152,-1
微笑む,18769,20704,-1,15799,-1,5496,11153,8806,18204,14277,868,13469,1832,21699,11297,3397,22563,21152,10861,880,-1,-1,3465,-1,1438,16367,4444,22694,17923,785,-1,894,534,22639,21768,14862
戸棚,18770,16266,-1,-1,2937,-1,-1,13629,18205,15367,-1,15768,7399,19942,-1,4967,19942,18690,-1,19013,12998,12709,11416,-1,6355,24671,7648,15184,19207,17238,-1,12300,12611,-1,-1,48618
摘発,18771,20704,14473,15517,18322,23880,15400,11355,18207,15261,-1,15657,22619,-1,-1,16984,-1,-1,-1,24300,-1,22596,-1,-1,24658,-1,-1,-1,-1,20208,6846,-1,19624,19495,16658,22457
最後の手段,18772,-1,-1,15805,-1,-1,-1,-1,18208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22770,-1,-1,19867,-1,-1,13453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
欲情,18773,-1,-1,-1,20367,-1,-1,-1,18209,15254,-1,15650,14186,-1,11123,10520,-1,-1,10697,6687,-1,-1,1329,-1,15122,-1,-1,-1,-1,15823,-1,9870,4893,-1,-1,47728
殺気,18774,271,-1,9669,4972,3499,4120,23413,18211,12991,-1,13329,7253,4157,14652,4757,4157,3884,14070,5526,891,912,18840,-1,7640,8293,174,18686,22614,2696,1842,5488,4591,-1,360,53404
浮気相手,18775,-1,-1,16095,-1,-1,-1,10912,18212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
清田,18776,-1,-1,23375,-1,-1,-1,11817,18213,-1,-1,-1,-1,-1,-1,-1,-1,-1,10971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22237,-1,59838
点灯,18777,20704,11835,-1,-1,20598,7345,-1,18267,15283,-1,15679,23496,-1,18694,17139,-1,-1,17968,20354,13655,12537,18287,-1,-1,-1,-1,10010,23577,22400,4401,19812,15018,11539,6027,8405
穆,18778,-1,18984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21910,20541,-1,-1,-1,-1,-1,-1,-1,-1,-1,20574,16263,-1,-1,-1,-1,17450,-1,-1
若様,18779,-1,-1,17734,13428,-1,-1,12277,18218,-1,-1,-1,20649,-1,-1,-1,-1,-1,-1,-1,-1,-1,3448,-1,22909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
落とし物,18780,-1,-1,12823,-1,-1,-1,17913,18219,15215,-1,15609,-1,17539,7838,-1,17539,16437,7541,17555,-1,-1,24298,-1,-1,12868,-1,-1,-1,22297,-1,-1,10179,-1,-1,35122
行かす,18781,4649,-1,11409,-1,-1,-1,-1,18220,16265,6239,16693,-1,11757,18272,21782,11757,11027,17563,24362,-1,-1,-1,-1,-1,-1,-1,-1,-1,20315,-1,-1,14737,-1,17361,18618
重量挙げ,18782,-1,-1,-1,-1,-1,-1,-1,18221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
電動,18783,4649,2807,24420,-1,18176,6875,21019,18314,14428,-1,14810,24066,21174,-1,18328,21174,19843,-1,-1,20222,21089,8219,-1,-1,-1,-1,-1,20737,23654,-1,21252,21984,2759,3898,6383
食用,18784,11455,6028,-1,15638,18685,12614,24854,19306,14656,-1,15043,22576,21957,17923,16478,21957,20585,17221,-1,-1,-1,19111,7626,23977,24350,-1,800,835,9815,4545,-1,20341,8171,-1,18677
飾り付け,18785,13446,-1,-1,-1,-1,13771,-1,18222,15276,-1,12909,-1,-1,16293,-1,-1,-1,-1,14238,16198,17900,-1,-1,-1,-1,24240,-1,-1,17139,-1,-1,8565,-1,-1,25248
ＡＶ女優,18786,-1,-1,-1,-1,-1,-1,-1,18223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
アジ,18787,13446,19280,17604,-1,-1,-1,-1,18224,12493,-1,-1,-1,-1,-1,-1,21226,19891,10373,22630,-1,-1,-1,-1,-1,24786,6659,8849,15893,-1,2112,-1,-1,20695,-1,19649
ウイ,18788,-1,-1,17378,-1,-1,-1,-1,17758,13665,-1,-1,-1,-1,-1,19693,9070,8494,21946,-1,19299,14679,-1,-1,-1,7194,-1,-1,-1,-1,-1,-1,-1,-1,-1,29031
ジュエリー,18790,-1,25000,21743,-1,-1,6194,19410,18228,17502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13082,-1,-1,-1,-1,-1,-1,24168,-1,14572
スイ,18791,-1,-1,13887,-1,-1,-1,-1,18229,-1,-1,-1,-1,-1,-1,-1,20744,19444,5353,20779,-1,-1,-1,-1,-1,-1,7529,5513,10658,-1,-1,19563,-1,-1,-1,62072
たこ焼き,18792,-1,-1,7341,-1,-1,24678,9234,18095,15047,-1,-1,-1,-1,-1,-1,9376,8789,4805,14628,-1,-1,19331,-1,-1,11156,15561,-1,-1,-1,-1,20970,-1,-1,-1,6793
たたむ,18793,3170,-1,12225,-1,16469,14041,6747,18230,18200,2057,12151,6438,14482,16361,5418,20656,19360,20612,12758,-1,-1,7915,-1,3673,16050,3781,5675,6499,7951,-1,14894,5955,-1,12536,15566
ハーバー,18794,20704,12966,-1,-1,-1,18039,-1,18232,15492,-1,-1,-1,-1,-1,21748,-1,-1,-1,-1,12056,8728,-1,9746,-1,-1,22401,22674,-1,-1,-1,21956,-1,-1,14116,26605
パティシエ,18795,13446,-1,12163,-1,-1,20070,13809,18191,15379,-1,-1,-1,-1,-1,-1,24340,22823,21842,14700,-1,-1,-1,-1,-1,24611,5355,-1,-1,24528,-1,-1,19128,-1,-1,32876
パドル,18796,20704,-1,-1,-1,-1,23145,-1,18233,15290,-1,-1,-1,-1,-1,-1,16886,15822,-1,-1,20279,23059,-1,-1,-1,-1,17623,-1,-1,-1,-1,-1,-1,-1,-1,33741
ビクビク,18797,-1,-1,15904,-1,-1,-1,-1,18234,15288,-1,-1,24850,-1,-1,-1,19715,18473,21334,2517,18276,17283,266,-1,-1,18863,1676,-1,-1,-1,-1,10383,-1,-1,22377,23393
まみ,18798,-1,-1,22701,8739,-1,-1,10083,18235,-1,-1,-1,-1,-1,-1,9721,-1,-1,19328,-1,-1,-1,-1,11744,13890,24448,-1,12718,17105,-1,-1,-1,-1,12445,-1,30205
ラグビー,18801,4880,2323,-1,-1,22437,7254,-1,18238,13325,-1,-1,23143,-1,-1,16803,-1,-1,12480,-1,10622,12279,-1,3247,-1,-1,9869,6396,6743,-1,-1,23618,-1,4026,5336,5720
レコード会社,18802,-1,-1,-1,-1,-1,-1,-1,18239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19442,-1
わせ,18803,-1,-1,-1,-1,-1,-1,-1,18240,17375,-1,17840,15174,-1,-1,-1,-1,-1,-1,14707,7786,7721,-1,-1,22248,10140,9874,8537,12389,-1,-1,-1,19668,-1,-1,39169
