word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
みっ,みっ,ミッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
イチ,イチ,イチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,1,3,3
ドッグ,ドッグ,ドッグ,3,4,4,2,3,4,4,3,5,3,3,3,3,4,4,3,2,1,1,3,3,2,3,3,1,1,1,1,2,2,2,4,2,4,4,2,1,4,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,3,2,4,3,4,3,3,3,3,3,3,3,1,2,1,2,1,2
使い道,つかいみち,ツカイミチ,3,3,3,3,3,4,3,3,3,2,3,4,3,2,3,1,2,1,2,2,3,2,2,2,2,1,2,3,2,2,2,3,2,1,1,2,3,1,1,2,3,1,2,3,2,2,1,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,1,3
屋台,やたい,ヤタイ,3,3,3,2,4,4,3,5,3,4,2,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,2,1,2,3,3,4,3,3,3,2,2,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,3,4,3,1,3,3,3,2,2
えへへ,えへへ,エヘヘ,3,3,4,3,3,4,3,3,3,3,4,4,2,3,3,1,1,1,1,2,1,3,1,2,3,1,4,4,2,2,2,3,1,1,1,1,1,1,2,4,4,3,3,4,4,4,1,3,4,4,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
強引,ごういん,ゴウイン,3,2,3,2,3,4,3,4,4,3,2,2,3,2,3,2,3,2,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,2,3,3,3,3,4,3,4,4,3,4,3,2
思い浮かぶ,おもいうかぶ,オモイウカブ,3,3,3,3,3,4,3,3,3,3,3,2,2,3,2,1,1,1,3,2,3,2,1,2,2,1,2,2,3,2,2,2,1,1,1,1,1,1,2,2,2,1,3,3,2,2,3,4,3,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,4,1,1
不気味,ぶきみ,ブキミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,2,3,1,1,4,1,1,1,1,1,1,4,3,3,2,3,1,4,3,4,1,3,4,3,3,2,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,3
ちゃんねる,ちゃんねる,チャンネル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
遂行,すいこう,スイコウ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,1,3,3,3,4,3,3,3,2,3,3,3,2,3,3,1,3,4,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
五輪,ごりん,ゴリン,3,3,3,3,3,4,3,4,3,2,3,2,2,2,3,3,1,1,2,3,3,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,3,4,3,3,3,3,1,2,1,1,4,1,3,2
目隠し,めかくし,メカクシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,3,2,2,2,3,2,2,2,3,2,2,1,4,1,2,2,2,4,2,2,2,2,1,2,2,3,3,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,3,1,2
横浜市,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
無敵,むてき,ムテキ,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,3,2,1,2,2,2,3,3,3,2,4,3,2,4,4,3,3,3,3,2,2,1,2,3,4,3,3,3,3,3,3,3,3,3,3,4,2,1,1,1,1,1,1,1,1,1,3,3,3,4,2,3,3,3,3
入管,にゅうかん,ニュウカン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1
ちんちん,ちんちん,チンチン,3,3,3,2,3,4,3,3,3,2,2,4,2,3,2,1,1,1,1,2,2,1,1,2,3,1,2,2,2,2,2,2,3,2,2,1,5,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,4,1,1
塗れる,まみれる,マミレル,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,2,1,3,2,2,3,2,2,2,3,3,2,3,3,3,2,3,1,1,1,3,1,3,2,3,4,3,2,2,3,3,2,2,3,3,2,4,2,1,3,2,2,2,2,2,2,2,3,2,3,2,1,4,1,2
ボディー,ボディー,ボディー,3,3,3,3,3,4,3,4,4,3,3,2,3,3,3,2,3,1,2,4,4,3,3,3,1,1,1,1,3,3,3,3,1,3,3,2,2,1,1,3,3,1,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,4,3,3,3,3,4,3,2,1,2,2,4,2,1
訪ねる,たずねる,タズネル,3,2,2,2,4,4,3,3,4,3,2,2,3,3,2,2,4,1,4,4,3,4,4,4,4,4,3,3,4,3,3,3,3,1,1,2,3,1,5,3,4,4,4,4,3,4,4,4,4,4,3,3,4,3,2,4,3,4,4,3,3,3,3,4,4,4,4,2,3,3,3
出世,しゅっせ,シュッセ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,4,4,2,3,3,4,3,3,3,3,3,2,4,3,3,2,2,3,3,2,2,1,3,3,3,1,4,3,3,4,4,3,3,2,2,3,1,3,2,3,3,3,2,3,3,3,2,3,3,1,3,3,2,3,3
わくわく,わくわく,ワクワク,3,3,3,4,3,4,3,3,3,4,3,2,3,3,4,1,3,1,2,3,4,3,2,2,4,2,4,3,3,4,4,3,3,2,2,3,3,1,2,2,3,1,2,3,3,2,3,3,3,3,3,2,1,3,2,4,3,3,3,3,3,3,4,3,2,1,2,2,4,2,2
漏れ,もれ,モレ,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,1,1,2,3,3,1,2,3,3,2,2,2,1,2,2,2,2,4,4,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,3,3,3,3,3,3,3,2,3,2,3,3,2,3
めんどい,めんどい,メンドイ,3,2,2,3,3,4,3,3,3,3,3,2,2,3,2,1,3,1,2,2,1,3,2,2,2,1,2,3,1,2,2,3,2,1,1,1,3,1,1,3,2,1,2,2,3,2,1,1,2,2,1,4,4,1,1,1,1,1,1,1,1,1,3,2,2,3,1,2,2,1,3
提唱,ていしょう,テイショウ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,1,3,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,4,1,2,1,2,2,1,3,4,2,3,3,3,3,3,3,2,2,1,1,2,2,2,3,3
上旬,じょうじゅん,ジョウジュン,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,3,1,3,1,3,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,3,2
理性,りせい,リセイ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,4,3,3,2,2,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,2,3,3,3,1,2,3,3,2,4,4,3,4,4,3,1,2,2,2,2,2,2,2,2,2,2,4,2,3,4,3,4,2,3
はち,はち,ハチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,5,5,3,3,4,3,3,5,3,3,5,3,3,2,5,3,3,5,4,2,5,3,2,4,2,2,3,2,5,4,2,2,4,4,3,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,5,5,4
変容,へんよう,ヘンヨウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,3,2,2,2,1,2,1,3,4,2,3,3,3,3,3,3,2,2,1,1,2,2,2,2,2
こぼす,こぼす,コボス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,3,3,3,3,3,3,4,3,3,3,4,1,1,1,3,1,4,3,3,1,3,4,3,3,3,4,3,4,4,3,5,2,1,2,2,2,2,2,2,2,2,4,3,1,4,1,4,2,2
埼玉,さいたま,サイタマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,3,1,1,1,2,1,1,2,1,1,2,1,1,1,3,2,3,1,2,2,1,2,2,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,5,3
アルゴリズム,アルゴリズム,アルゴリズム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,4,5,1,4,4,3,4,4,4,2,1,2,4,1,3,1,3,2
たこ,たこ,タコ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,4,2,2,3,2,4,3,3,2,2,3,2,2,2,2,2,1,4,3,2,3,3,2,3,3,2,1,2,2,1,2,1,2,2,3,2,2,2,2,4,2,3,3,2,1,2,2,3,2,2
アトラクション,アトラクション,アトラクション,3,3,3,2,3,4,3,3,3,2,3,2,4,2,3,3,2,1,2,2,3,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,4,3,3,3,5,3,3,3,3,3,2,2,2,3,2,2,2,3,3
丘,おか,オカ,3,3,3,2,3,4,4,3,3,2,2,3,2,2,3,4,4,4,4,4,3,4,3,3,3,4,3,3,4,3,3,3,4,4,3,3,2,2,4,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,2,4,3,5,3,3,5,3,3,3,3,1,4,3,4,4,3
簡潔,かんけつ,カンケツ,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,1,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2,1,2,2,2,1,2,3,2,2,4,3,2,3,3,2,1,3,4,2,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2
付箋,ふせん,フセン,3,3,3,3,4,4,3,3,3,3,3,2,3,2,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,4
伊豆,いず,イズ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,1,1,1,3,1,1,3,1,1,3,1,1,1,2,1,2,3,2,2,3,2,2,2,3,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2
創世記,そうせいき,ソウセイキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ぼー,ぼー,ボー,3,2,2,2,4,4,3,4,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1
振り付け,ふりつけ,フリツケ,3,2,1,3,3,4,3,3,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,3,2,1,1,2,1,1,1,3,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,2,1
今般,こんぱん,コンパン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
神楽,かぐら,カグラ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,4,3,1,2,2,3,4,1,2,2,3,1,2,4,4,2,3,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,2,1,4,1,3,2,1,3,4
実効性,じっこうせい,ジッコウセイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ヘルシー,ヘルシー,ヘルシー,3,3,3,3,3,4,3,3,3,3,4,3,2,3,3,1,1,1,2,2,3,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,3,2,1,3,2,2,2,2,4,2,3,1,2,1,1,2,1,1,2
うっかり,うっかり,ウッカリ,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,3,1,3,3,4,1,4,4,3,3,3,4,4,4,4,4,5,2,2,2,2,2,2,5,2,2,3,3,3,3,3,3,4,2,2
不快,ふかい,フカイ,3,2,2,2,3,4,4,3,3,2,2,2,2,2,3,2,2,4,3,3,3,2,3,3,3,4,2,2,4,2,2,3,3,3,3,3,4,1,4,2,3,4,3,3,3,2,4,4,3,4,4,3,3,4,4,3,5,3,3,3,3,3,3,4,3,3,4,3,4,2,3
にょ,にょ,ニョ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
専門店,せんもんてん,センモンテン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3
スーッ,すーっ,スーッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
一概,いちがい,イチガイ,3,3,3,3,3,4,3,3,3,3,3,2,3,2,3,1,1,3,3,2,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,2,1,2
先ず,まず,マズ,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,2,3,3,3,1,5,5,5,5,4,5,5,5,5,3,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,2,5,4,3
岡本,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,3,2,1,1,3,1,1,2,1,1,1,1,1,1,3,1,3,3,1,1,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,3
トラベル,トラベル,トラベル,3,3,3,2,3,4,3,3,4,3,2,2,2,3,2,2,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,3,1,1,1,1,3,1,2,2
パンッ,ぱんっ,パンッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
整体,せいたい,セイタイ,3,2,3,2,3,4,3,3,3,3,2,3,2,3,2,1,1,1,1,2,3,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1
相続,そうぞく,ソウゾク,3,3,3,2,3,4,3,3,3,2,3,2,3,3,2,4,2,3,3,4,4,3,2,3,3,3,2,1,3,2,2,1,1,3,3,3,2,1,2,1,1,1,3,2,2,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,3,3,2,3,2
スワップ,スワップ,スワップ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
マイケル,マイケル,マイケル,3,3,3,4,3,4,3,3,3,4,3,2,2,3,3,4,2,1,3,3,1,3,4,1,1,2,1,1,2,2,2,3,1,5,4,3,1,5,2,2,2,1,2,1,1,2,2,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,1,4,1,2,4,1,4,3
秋田,あきた,アキタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,1,2,3,2,1,1,3,1,1,2,1,1,3,1,1,1,3,1,3,2,1,1,1,2,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,2
小物,こもの,コモノ,3,2,3,2,3,4,3,3,3,3,2,2,3,2,3,1,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,2,3,1,2,3,3,2,2,3,3,3,3,3,1,3,2,3,3,3,2,3,3,3,4,3,2,1,2,3,3,2,3
こんなん,こんなん,コンナン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,4,4,4,3,1,4,4,4,3,4,4,4,4,2,3,3,3,3,4,1,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
常時,じょうじ,ジョウジ,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,3,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,3,2,3,3,3,2,3,3,3,3,3,1,1,2,3,2,3,3
藩,はん,ハン,3,3,3,2,3,4,4,3,3,2,2,4,2,3,3,5,4,3,3,4,3,4,2,2,2,4,2,2,3,2,2,2,4,3,2,3,1,2,4,2,4,3,2,2,2,3,3,3,4,4,2,4,1,2,2,3,2,2,4,2,2,2,2,1,2,1,4,2,1,5,3
ナ,ナ,ナ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,4,3,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,5,4,4,1,2,2
書き換える,かきかえる,カキカエル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,3,1,1,2,3,1,3,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2
イントロ,イントロ,イントロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2
ダイオード,ダイオード,ダイオード,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1
マイナ,まいな,マイナ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ご馳走,ごちそう,ゴチソウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,2,1,1,3,1,1,1,1,1,1,3,1,1,2,4,1,3,4,2,3,2,3,2,2,2,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,2
つぶす,つぶす,ツブス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,3,3,4,3,3,4,3,4,4,4,4,4,3,3,1,1,2,5,1,4,3,3,3,3,3,3,3,3,2,3,2,4,3,4,4,2,4,4,3,3,4,4,4,3,4,3,3,3,2,4,3,2
演劇,えんげき,エンゲキ,3,3,3,3,3,4,4,4,3,3,3,2,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,3,3,2,4,3,2,2,1,2,2,2,3,3,2,2,2,2,3,1,4,4,4,4,4,4,4,4,4,3,2,3,1,3,3,3,4,3
弱者,じゃくしゃ,ジャクシャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,1,2,2,3,1,2,2,3,2,2,2,3,2,3,3,1,3,4,2,3,3,3,4,3,3,2,3,2,3,2,2,3,2,3
またぐ,またぐ,マタグ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,3,2,2
道のり,みちのり,ミチノリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,1,2,1,1,3,2,2,2,2,3,3,3,2,1,2,2,3,1,3,3,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2
相関,そうかん,ソウカン,3,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,1,2,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,2,4,4,3,4,4,4,2,1,1,1,1,2,2,2,2
引き出し,ひきだし,ヒキダシ,3,3,3,4,3,4,3,3,4,3,3,2,4,2,4,2,3,1,3,3,3,1,3,3,3,3,2,3,4,2,2,3,3,3,3,3,3,1,1,2,3,1,3,3,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,1,3
つぶやく,つぶやく,ツブヤク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,3,2,2,2,2,5,2,3,4,2,2,3,4,1,1,2,3,1,5,2,2,3,3,3,2,3,4,3,3,4,3,2,5,2,3,2,2,2,3,2,2,2,3,5,2,3,4,2,5,1,3
ねじる,ねじる,ネジル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,4,2,2,3,2,2,2,2,2,2,2,3,2,3,2,1,4,1,3
遅延,ちえん,チエン,3,2,2,4,3,4,3,3,3,2,3,2,2,2,3,3,1,1,1,2,3,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,4,4,2,4,4,3,4,4,4,3,2,2,3,1,3,2,2,2
市政,しせい,シセイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3
繰り広げる,くりひろげる,クリヒロゲル,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,3,1,3,3,3,2,2,2,2,2,4,2,3,4,4,2,3,1,1,2,2,1,2,3,3,1,3,3,3,2,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,2,3,3,3
